Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"HESSIS: Hybrid Encryption Scheme for Secure Image Sharing in a Cloud Environment","Advanced Informatics for Computing Research","","","","10.1007/978-981-13-3143-5_18","Jaspreet KaurSumit Sharma","2019","http://link.springer.com/chapter/10.1007/978-981-13-3143-5_18","Chapter"
"Smart Healthcare Systems Using Cloud Computing Environments","Advances in Communication, Devices and Networking","","","","10.1007/978-981-13-3450-4_59","Jayashree AgarkhedRamegowda AshalathaSiddarama R. Patil","2019","http://link.springer.com/chapter/10.1007/978-981-13-3450-4_59","Chapter"
"A Cloud-Based Process Planning System in Industry 4.0 Framework","Proceedings of the 4th International Conference on the Industry 4.0 Model for Advanced Manufacturing","","","","10.1007/978-3-030-18180-2_16","Mijodrag MiloševićDejan LukićStevo BorojevićAco AntićMića Đurđev","2019","http://link.springer.com/chapter/10.1007/978-3-030-18180-2_16","Chapter"
"Cloud Computing Platform Design and Machine Learning-Based Fault Location Method in Automatic Dispatching System of Smart Grid","Communications, Signal Processing, and Systems","","","","10.1007/978-981-10-6571-2_259","Ziming GuoHaibo GuoYongzheng MuYuexing PengXinpeng LiXin GaoYong Liu","2019","http://link.springer.com/chapter/10.1007/978-981-10-6571-2_259","Chapter"
"Research and Analysis on Comparison Scheme of IoT Encrypted Data in Cloud Computing Environment","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-19086-6_22","Rong XuFu-yong Bian","2019","http://link.springer.com/chapter/10.1007/978-3-030-19086-6_22","Chapter"
"Analysis of Execution Time for Encryption During Data Integrity Check in Cloud Environment","Security in Computing and Communications","","","","10.1007/978-981-13-5826-5_48","Akshay K. C.Balachandra Muniyal","2019","http://link.springer.com/chapter/10.1007/978-981-13-5826-5_48","Chapter"
"Research on Construction Scheme of Equipment Support Information Network Under Cloud Environment","International Conference on Applications and Techniques in Cyber Security and Intelligence ATCI 2018","","","","10.1007/978-3-319-98776-7_129","Wang Zeng-guangLu YuSu Xiao-bo","2019","http://link.springer.com/chapter/10.1007/978-3-319-98776-7_129","Chapter"
"Research on Big Data Platform Security Based on Cloud Computing","Security and Privacy in New Computing Environments","","","","10.1007/978-3-030-21373-2_4","Xiaxia NiuYan Zhao","2019","http://link.springer.com/chapter/10.1007/978-3-030-21373-2_4","Chapter"
"Digital Twin – Integrating Cloud Services into Communication Protocols","Product Lifecycle Management in the Digital Twin Era","","","","10.1007/978-3-030-42250-9_27","Thomas DasbachEduardo de Senzi ZanculKlaus SchützerReiner Anderl","2019","http://link.springer.com/chapter/10.1007/978-3-030-42250-9_27","Chapter"
"A Cost-Efficient Multi-cloud Orchestrator for Benchmarking Containerized Web-Applications","Web Information Systems Engineering – WISE 2019","","","","10.1007/978-3-030-34223-4_26","Devki Nandan JhaZhenyu WenYinhao LiMichael NeeMaciej KoutnyRajiv Ranjan","2019","http://link.springer.com/chapter/10.1007/978-3-030-34223-4_26","Chapter"
"Cloud-Aided Privacy Preserving User Authentication and Key Agreement Protocol for Internet of Things","Security and Privacy in Social Networks and Big Data","","","","10.1007/978-981-15-0758-8_8","Chenyu WangDing WangHaowei WangGuoai XuJing SunHuaxiong Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-0758-8_8","Chapter"
"Cloud in Mobile Platforms: Managing Authentication/Authorization","New Knowledge in Information Systems and Technologies","","","","10.1007/978-3-030-16184-2_35","Vicenza CarchioloAlessandro LongheuMichele MalgeriStefano IannelloMario MarrocciaAngelo Randazzo","2019","http://link.springer.com/chapter/10.1007/978-3-030-16184-2_35","Chapter"
"Profile Management System in Ubiquitous Healthcare Cloud Computing Environment","Broadband Communications, Networks, and Systems","","","","10.1007/978-3-030-05195-2_11","Evy KaravatselouMaria-Anna FengouGeorgios MantasDimitrios Lymberopoulos","2019","http://link.springer.com/chapter/10.1007/978-3-030-05195-2_11","Chapter"
"Towards Energy and Time Efficient Resource Allocation in IoT-Fog-Cloud Environment","Service-Oriented Computing – ICSOC 2018 Workshops","","","","10.1007/978-3-030-17642-6_32","Huaiying SunHuiqun YuGuisheng Fan","2019","http://link.springer.com/chapter/10.1007/978-3-030-17642-6_32","Chapter"
"Job Allocation on Cloud: A Comparative Study","Proceedings of the Third International Conference on Microelectronics, Computing and Communication Systems","","","","10.1007/978-981-13-7091-5_35","M. ManasaJ. Priyadarshini","2019","http://link.springer.com/chapter/10.1007/978-981-13-7091-5_35","Chapter"
"Private Security for the Cloud Mobile via a Strong Authentication Method","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-030-30949-7_22","Imen MerdassiMariem BouchaalaCherif GhazelLeila Saidane","2019","http://link.springer.com/chapter/10.1007/978-3-030-30949-7_22","Chapter"
"Latency Assessment of MQTT Protocol in Transferring Data from the Field to the Cloud Over Different Gateways","Innovations in Smart Cities Applications Edition 2","","","","10.1007/978-3-030-11196-0_71","Bakhat Kenitar SoukainaYounes AliArouia MounirSalhaoui Marouane","2019","http://link.springer.com/chapter/10.1007/978-3-030-11196-0_71","Chapter"
"A Cloud-Based Vertical Data Distribution Approach for a Secure Data Access on Mobile Devices","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1951-8_21","Jens KohlerThomas Specht","2019","http://link.springer.com/chapter/10.1007/978-981-13-1951-8_21","Chapter"
"A Survey on Load Balancing in Cloud Systems for Big Data Applications","High-Performance Computing and Big Data Analysis","","","","10.1007/978-3-030-33495-6_13","Arman AghdashiSeyedeh Leili Mirtaheri","2019","http://link.springer.com/chapter/10.1007/978-3-030-33495-6_13","Chapter"
"Hand Phone Open-Air Face Image Retrieval for Varying Focal Length and Occlusion from Cloud Storage","Information and Communication Technology for Competitive Strategies","","","","10.1007/978-981-13-0586-3_53","V. Elanangai","2019","http://link.springer.com/chapter/10.1007/978-981-13-0586-3_53","Chapter"
"Fault Tolerance Impact on Near Field Communication for Data Storage of Mobile Commerce Technology in Cloud Computing","Proceedings of the International Conference on Data Engineering 2015 (DaEng-2015)","","","","10.1007/978-981-13-1799-6_51","Ahmad NoraziahTutut HerawanMohd Tarmizi Abd RahmanZailani AbdullahBalsam A. MustafaMohammed Adam Ibrahim Fakharaldien","2019","http://link.springer.com/chapter/10.1007/978-981-13-1799-6_51","Chapter"
"Delayed Replication Algorithm with Dynamic Threshold for Cloud Datacenters","Applications of Computing, Automation and Wireless Systems in Electrical Engineering","","","","10.1007/978-981-13-6772-4_54","Chetna DabasJuhi Aggarwal","2019","http://link.springer.com/chapter/10.1007/978-981-13-6772-4_54","Chapter"
"Assessment of Different Security Issues, Threats with Their Detection and Prevention Security Models in Mobile Cloud Computing (MCC)","Advanced Informatics for Computing Research","","","","10.1007/978-981-13-3143-5_27","VishalBikrampal KaurSurender Jangra","2019","http://link.springer.com/chapter/10.1007/978-981-13-3143-5_27","Chapter"
"Cloud Computing for Smart Energy Management (CC-SEM Project)","Smart Cities","","","","10.1007/978-3-030-12804-3_10","Emmanuel LujánAlejandro OteroSebastián ValenzuelaEsteban MocskosLuiz Angelo SteffenelSergio Nesmachnow","2019","http://link.springer.com/chapter/10.1007/978-3-030-12804-3_10","Chapter"
"Cloud Management Systems - Load Balancing Algorithms and VDI Implementation Techniques","Artificial Intelligence and Security","","","","10.1007/978-3-030-24265-7_48","Micheal Ernest TaylorDavid Aboagye-DarkoJian Shen","2019","http://link.springer.com/chapter/10.1007/978-3-030-24265-7_48","Chapter"
"Metaheuristic Optimization Technique for Load Balancing in Cloud-Fog Environment Integrated with Smart Grid","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_61","Syed Aon Ali NaqviNadeem JavaidHanan ButtMuhammad Babar KamalAli HamzaMuhammad Kashif","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_61","Chapter"
"An Ontology-Based Approach for Preventing Incompatibility Problems of Quality Requirements During Cloud SLA Establishment","Computational Collective Intelligence","","","","10.1007/978-3-030-28377-3_55","Taher LabidiZaineb SakhrawiAsma SellamiAchraf Mtibaa","2019","http://link.springer.com/chapter/10.1007/978-3-030-28377-3_55","Chapter"
"Cloud Storage–Optimization of Initial Phase for Privacy-Preserving Public Auditing","Ambient Communications and Computer Systems","","","","10.1007/978-981-13-5934-7_32","Deepak Kumar VermaPurnima GuptaRajesh Kumar Tyagi","2019","http://link.springer.com/chapter/10.1007/978-981-13-5934-7_32","Chapter"
"Intention to Use a Cloud-Based Point of Sale Software Among Retailers in Malaysia: The Mediating Effect of Attitude","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_79","Kamal KarkonasasiLingam ArusanthranG. C. SodhySeyed Aliakbar MousaviPutra Sumari","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_79","Chapter"
"Lessons Learned from an Action Research Study on the Use of Cloud Computing in Undergraduate Computer Science Courses","Evaluation of Novel Approaches to Software Engineering","","","","10.1007/978-3-030-22559-9_1","Heleno Cardoso da Silva FilhoGlauco de Figueiredo Carneiro","2019","http://link.springer.com/chapter/10.1007/978-3-030-22559-9_1","Chapter"
"AMFC Tool: Auditing and Monitoring for Cloud Computing","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-13342-9_11","Leandro PauroRoberta SpolonGustavo BruschiAleardo ManaceroRenata LobatoMarcos Cavenaghi","2019","http://link.springer.com/chapter/10.1007/978-3-030-13342-9_11","Chapter"
"Resource Allocation for Video Transcoding in the Multimedia Cloud","Recent Findings in Intelligent Computing Techniques","","","","10.1007/978-981-10-8639-7_55","Sampa SahooIpsita ParidaSambit Kumar MishraBibhdatta SahooAshok Kumar Turuk","2019","http://link.springer.com/chapter/10.1007/978-981-10-8639-7_55","Chapter"
"Economic Impact of Resource Optimisation in Cloud Environment Using Different Virtual Machine Allocation Policies","Emerging Technologies in Computing","","","","10.1007/978-3-030-23943-5_4","Bilal AhmadZaib MaroofSally McCleanDarryl CharlesGerard Parr","2019","http://link.springer.com/chapter/10.1007/978-3-030-23943-5_4","Chapter"
"Sensor-Cloud Based Precision Sprinkler Irrigation Management System","Wireless Sensor Networks","","","","10.1007/978-981-15-1785-3_14","Mingzheng ZhangShuming XiongLiangmin Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1785-3_14","Chapter"
"Challenges of Moving Database and Core IT Systems to Cloud with Focus on Bosnia and Herzegovina","Advanced Technologies, Systems, and Applications III","","","","10.1007/978-3-030-02577-9_48","Amar SvrakaJasmina NalicAlmir Mutapcic","2019","http://link.springer.com/chapter/10.1007/978-3-030-02577-9_48","Chapter"
"Evaluation of Quality of Service Parameters for Mobile Cloud Service Using Principal Component Analysis","Information Systems Design and Intelligent Applications","","","","10.1007/978-981-13-3338-5_43","Rajeshkannan RegunathanAramudhan MurugaiyanK. Lavanya","2019","http://link.springer.com/chapter/10.1007/978-981-13-3338-5_43","Chapter"
"IoT Fog Cloud Model for Digital Reach in Rural India","International Conference on Computer Networks and Communication Technologies","","","","10.1007/978-981-10-8681-6_65","Saniya ZahoorRoohie Naaz Mir","2019","http://link.springer.com/chapter/10.1007/978-981-10-8681-6_65","Chapter"
"Cost-Optimized Parallel Computations Using Volatile Cloud Resources","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-36027-6_4","Jens HaussmannWolfgang BlochingerWolfgang Kuechlin","2019","http://link.springer.com/chapter/10.1007/978-3-030-36027-6_4","Chapter"
"Smart Grid Management Using Cloud and Fog Computing","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_54","Muhammad Hassaan AshrafNadeem JavaidSadam Hussain AbbasiMubariz RehmanMuhammad Usman SharifFaizan Saeed","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_54","Chapter"
"Shared Folder Based Virtual Machine Migration in Cloud Computing","Futuristic Trends in Network and Communication Technologies","","","","10.1007/978-981-13-3804-5_18","Yashveer YadavC. Rama Krishna","2019","http://link.springer.com/chapter/10.1007/978-981-13-3804-5_18","Chapter"
"Privacy-Preserving Feature Learning on Cloud for Big Data","Innovations in Computer Science and Engineering","","","","10.1007/978-981-10-8201-6_7","Varsha G. KulkarniKishor Wagh","2019","http://link.springer.com/chapter/10.1007/978-981-10-8201-6_7","Chapter"
"Occlusion Resistant Object Rotation Regression from Point Cloud Segments","Computer Vision – ECCV 2018 Workshops","","","","10.1007/978-3-030-11009-3_44","Ge GaoMikko LauriJianwei ZhangSimone Frintrop","2019","http://link.springer.com/chapter/10.1007/978-3-030-11009-3_44","Chapter"
"Fog-Cloud Based Platform for Utilization of Resources Using Load Balancing Technique","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_48","Nouman AhmadNadeem JavaidMubashar MehmoodMansoor HayatAtta UllahHaseeb Ahmad Khan","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_48","Chapter"
"Fog-Based Smart Healthcare as a Big Data and Cloud Service for Heart Patients Using IoT","International Conference on Intelligent Data Communication Technologies and Internet of Things (ICICI) 2018","","","","10.1007/978-3-030-03146-6_161","Sukhpal Singh GillRajesh Chand AryaGurpreet Singh WanderRajkumar Buyya","2019","http://link.springer.com/chapter/10.1007/978-3-030-03146-6_161","Chapter"
"Advanced Hybrid Technique in Detecting Cloud Web Application’s Attacks","Machine Learning for Networking","","","","10.1007/978-3-030-19945-6_6","Meryem AmarMouad LemouddenBouabid El Ouahidi","2019","http://link.springer.com/chapter/10.1007/978-3-030-19945-6_6","Chapter"
"A Multi-device Cloud-Based Personal Event Management System","Green, Pervasive, and Cloud Computing","","","","10.1007/978-3-030-19223-5_14","Rita FranceseMichele RisiGenoveffa Tortora","2019","http://link.springer.com/chapter/10.1007/978-3-030-19223-5_14","Chapter"
"Demonstration: Cloud-Based Industrial Control Services","Smart Industry & Smart Education","","","","10.1007/978-3-319-95678-7_6","Reinhard LangmannLeandro Rojas-Peña","2019","http://link.springer.com/chapter/10.1007/978-3-319-95678-7_6","Chapter"
"An Analysis of IPv6 Protocol Implementation for Secure Data Transfer in Cloud Computing","Soft Computing and Signal Processing","","","","10.1007/978-981-13-3600-3_68","Anitha PatibandlaG. S. Naveen KumarAnusha Meneni","2019","http://link.springer.com/chapter/10.1007/978-981-13-3600-3_68","Chapter"
"ECC Based Remote Mutual Authentication Scheme for Resource Constrained Client in Cloud","Computational Intelligence, Communications, and Business Analytics","","","","10.1007/978-981-13-8581-0_30","Sayantan ChatterjeeShefalika Ghosh Samaddar","2019","http://link.springer.com/chapter/10.1007/978-981-13-8581-0_30","Chapter"
"Dynamic Provisioning of Cloud Resources Based on Workload Prediction","Computing and Network Sustainability","","","","10.1007/978-981-13-7150-9_5","Sivasankari BhagavathiperumalMadhu Goyal","2019","http://link.springer.com/chapter/10.1007/978-981-13-7150-9_5","Chapter"
"Adaptive Live Task Migration in Cloud Environment for Significant Disaster Prevention and Cost Reduction","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-13-1742-2_64","Namra Bhadreshkumar ShahTirth Chetankumar ThakkarShrey Manish RavalHarshal Trivedi","2019","http://link.springer.com/chapter/10.1007/978-981-13-1742-2_64","Chapter"
"Circle-Time Packing: Visualization and Decision Support for Digital Cloud Computing","Recent Findings in Intelligent Computing Techniques","","","","10.1007/978-981-10-8639-7_54","Mithileysh SathiyanarayananOdunayo Fadahunsi","2019","http://link.springer.com/chapter/10.1007/978-981-10-8639-7_54","Chapter"
"Recent Trends of Data Mining in Cloud Computing","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1498-8_50","Abhijit SarkarAbhishek BhattacharyaSoumi DuttaKomal K. Parikh","2019","http://link.springer.com/chapter/10.1007/978-981-13-1498-8_50","Chapter"
"Cloud Data Security Solution Based on Data Access Classification, Advanced Encryption Standard and Message Authentication Code","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02683-7_12","Mohammed Saeed Jawad","2019","http://link.springer.com/chapter/10.1007/978-3-030-02683-7_12","Chapter"
"Searchable Attribute-Based Encryption Protocol with Hidden Keywords in Cloud","Dependability in Sensor, Cloud, and Big Data Systems and Applications","","","","10.1007/978-981-15-1304-6_7","Fang QiXing ChangZhe TangWenbo Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1304-6_7","Chapter"
"State-of-the-Art Energy-Efficient Thermal-Aware Scheduling in Cloud","Information and Communication Technology for Competitive Strategies","","","","10.1007/978-981-13-0586-3_16","Ritu GargRama Rani","2019","http://link.springer.com/chapter/10.1007/978-981-13-0586-3_16","Chapter"
"Big Data Security Threats and Prevention Measures in Cloud and Hadoop","Data Management, Analytics and Innovation","","","","10.1007/978-981-13-1402-5_11","Manoranjan BeheraAkhtar Rasool","2019","http://link.springer.com/chapter/10.1007/978-981-13-1402-5_11","Chapter"
"Improving Security Using Blow Fish Algorithm on Deduplication Cloud Storage","Fundamental Research in Electrical Engineering","","","","10.1007/978-981-10-8672-4_54","Hamed Aghili","2019","http://link.springer.com/chapter/10.1007/978-981-10-8672-4_54","Chapter"
"Efficient Key Distribution and Mutual Authentication Mechanism Using Modified Needham–Schroeder and Otway–Rees Protocol for Cloud Environment","Proceedings of 2nd International Conference on Communication, Computing and Networking","","","","10.1007/978-981-13-1217-5_6","Ashwani Kumar VashishthaC. Rama KrishnaRajiv Chechi","2019","http://link.springer.com/chapter/10.1007/978-981-13-1217-5_6","Chapter"
"Energy Aware Computing Resource Allocation Using PSO in Cloud","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-13-1747-7_49","Vanita ChaudhraniPranjalee AcharyaVipul Chudasama","2019","http://link.springer.com/chapter/10.1007/978-981-13-1747-7_49","Chapter"
"Adoption of Cloud Computing Services by Developing Country Students: An Empirical Study","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_85","Abdulwahab Ali AlmazroiHaifeng Shen","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_85","Chapter"
"The Design and Implementation of Secure Cloud Desktop System","Signal and Information Processing, Networking and Computers","","","","10.1007/978-981-13-7123-3_26","Huifang PanYi YuanWenlong SongZhou An","2019","http://link.springer.com/chapter/10.1007/978-981-13-7123-3_26","Chapter"
"Cloud Computing Based Resource Allocation by Random Load Balancing Technique","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_3","Hamida BanoNadeem JavaidKomal TehreemKainat AnsarMaheen ZahidTooba Nazar","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_3","Chapter"
"Shortest Job First Load Balancing Algorithm for Efficient Resource Management in Cloud","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_5","Moomina WaheedNadeem JavaidAisha FatimaTooba NazarKomal TehreemKainat Ansar","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_5","Chapter"
"Profiling-Based Effective Resource Utilization in Cloud Environment Using Divide and Conquer Method","Information and Communication Technology for Competitive Strategies","","","","10.1007/978-981-13-0586-3_50","Namra Bhadreshkumar ShahNeel Dhananjaybhai ShahJitendra BhatiaHarshal Trivedi","2019","http://link.springer.com/chapter/10.1007/978-981-13-0586-3_50","Chapter"
"A Comprehensive Study of Challenges and Issues in Cloud Computing","Soft Computing and Signal Processing","","","","10.1007/978-981-13-3600-3_31","Shadab SiddiquiManuj DarbariDiwakar Yagyasen","2019","http://link.springer.com/chapter/10.1007/978-981-13-3600-3_31","Chapter"
"End-to-End Monitoring of Cloud Resources Using Trust","Advances in Computer Communication and Computational Sciences","","","","10.1007/978-981-13-0344-9_2","D. UshaK. Chandrasekaran","2019","http://link.springer.com/chapter/10.1007/978-981-13-0344-9_2","Chapter"
"Detection of DDoS Attacks Using Machine Learning in Cloud Computing","Advanced Informatics for Computing Research","","","","10.1007/978-981-15-0111-1_24","Vishal SharmaVinay VermaAnand Sharma","2019","http://link.springer.com/chapter/10.1007/978-981-15-0111-1_24","Chapter"
"Usage Analytics: A Process to Extract and Analyse Usage Data to Understand User Behaviour in Cloud","Computer-Human Interaction Research and Applications","","","","10.1007/978-3-030-32965-5_6","Manoj KesavuluDuc-Tien Dang-NguyenMarija BezbradicaMarkus Helfert","2019","http://link.springer.com/chapter/10.1007/978-3-030-32965-5_6","Chapter"
"Proving Cloud SaaS Layer Security Vulnerabilities","Proceedings of the International Conference on Data Engineering 2015 (DaEng-2015)","","","","10.1007/978-981-13-1799-6_52","Sulaiman HarunMohamed Ariff Ameedeen","2019","http://link.springer.com/chapter/10.1007/978-981-13-1799-6_52","Chapter"
"Machine Learning Algorithm-Based Minimisation of Network Traffic in Mobile Cloud Computing","Proceedings of the 2nd International Conference on Data Engineering and Communication Technology","","","","10.1007/978-981-13-1610-4_58","Praveena AkkiV. Vijayarajan","2019","http://link.springer.com/chapter/10.1007/978-981-13-1610-4_58","Chapter"
"Intelligent Monitoring and Controlling of Public Policies Using Social Media and Cloud Computing","Smart Working, Living and Organising","","","","10.1007/978-3-030-04315-5_11","Prabhsimran SinghYogesh K. DwivediKaranjeet Singh KahlonRavinder Singh Sawhney","2019","http://link.springer.com/chapter/10.1007/978-3-030-04315-5_11","Chapter"
"Budget and Cost-Aware Resources Selection Strategy in Cloud Computing Environments","Supercomputing","","","","10.1007/978-3-030-36592-9_54","Victor ToporkovAndrei TchernykhDmitry Yemelyanov","2019","http://link.springer.com/chapter/10.1007/978-3-030-36592-9_54","Chapter"
"Consistency Maintenance of CRDT-Based File Management System in Cloud Environment","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-13-3044-5_7","Liping GaoChangqing Tao","2019","http://link.springer.com/chapter/10.1007/978-981-13-3044-5_7","Chapter"
"Proposed Methodology to Strengthen the Performance of Adaptive Cloud Using Efficient Resource Provisioning","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1951-8_20","Lata J. GadhaviMadhuri D. Bhavsar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1951-8_20","Chapter"
"Energy-Efficient Independent Task Scheduling in Cloud Computing","Human Centered Computing","","","","10.1007/978-3-030-15127-0_43","Xia ZhuMehboob HussainXiaoping Li","2019","http://link.springer.com/chapter/10.1007/978-3-030-15127-0_43","Chapter"
"Towards Automatic Comparison of Cloud Service Security Certifications","SOFSEM 2019: Theory and Practice of Computer Science","","","","10.1007/978-3-030-10801-4_24","Martin LabajKarol RástočnýDaniela Chudá","2019","http://link.springer.com/chapter/10.1007/978-3-030-10801-4_24","Chapter"
"Mobile Number Portability Using a Reliable Cloud Database Appliance to Match Predictable Performance","Information Systems","","","","10.1007/978-3-030-11395-7_17","Katelaris LeonidasThemistocleous MarinosGiovanni Roberto","2019","http://link.springer.com/chapter/10.1007/978-3-030-11395-7_17","Chapter"
"A Dynamic Evolutionary Scheduling Algorithm for Cloud Tasks with High Efficiency and High QoS Satisfactions","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-15-1377-0_10","Xiaoyong GuoJiantao Zhou","2019","http://link.springer.com/chapter/10.1007/978-981-15-1377-0_10","Chapter"
"Applying Supervised Machine Learning to Predict Virtual Machine Runtime for a Non-hyperscale Cloud Provider","Computational Collective Intelligence","","","","10.1007/978-3-030-28374-2_58","Loïc PerennouRaja Chiky","2019","http://link.springer.com/chapter/10.1007/978-3-030-28374-2_58","Chapter"
"Mining Product Relationships for Recommendation Based on Cloud Service Data","Business Process Management Workshops","","","","10.1007/978-3-030-11641-5_30","Yuanchun JiangCuicui JiYang QianYezheng Liu","2019","http://link.springer.com/chapter/10.1007/978-3-030-11641-5_30","Chapter"
"A New Approach for Cloud Security Using Hybrid Querying System Over Cloud Scenario","Ambient Communications and Computer Systems","","","","10.1007/978-981-13-5934-7_33","Priya SenRitu PrasadPraneet Saurabh","2019","http://link.springer.com/chapter/10.1007/978-981-13-5934-7_33","Chapter"
"Voting for Superior Services: How to Exploit Cloud Hierarchies","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-36027-6_6","J.-Ch. GrégoireAngèle M. Foley","2019","http://link.springer.com/chapter/10.1007/978-3-030-36027-6_6","Chapter"
"Efficient Resource Distribution in Cloud and Fog Computing","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_18","Mubashar MehmoodNadeem JavaidJunaid AkramSadam Hussain AbbasiAbdul RahmanFahad Saeed","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_18","Chapter"
"Power Line Corridor LiDAR Point Cloud Segmentation Using Convolutional Neural Network","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-31654-9_14","Jisheng YangZijun HuangMaochun HuangXianxian ZengDong LiYun Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-31654-9_14","Chapter"
"Empowering of ICT-Based Education System Using Cloud Computing","Innovations in Computer Science and Engineering","","","","10.1007/978-981-10-8201-6_13","Shradha PattanayakSubasish MohapatraSubhadarshini MohantyTapas Choudhury","2019","http://link.springer.com/chapter/10.1007/978-981-10-8201-6_13","Chapter"
"Makespan Efficient Task Scheduling in Cloud Computing","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1951-8_26","Y. Home Prasanna RajuNagaraju Devarakonda","2019","http://link.springer.com/chapter/10.1007/978-981-13-1951-8_26","Chapter"
"A Framework for Cloud ERP System Implementation in Developing Countries: Learning from Lower Local Governments in Uganda","ICT Unbounded, Social Impact of Bright ICT Adoption","","","","10.1007/978-3-030-20671-0_19","David MpangaAmany Elbanna","2019","http://link.springer.com/chapter/10.1007/978-3-030-20671-0_19","Chapter"
"Cloud-Based Additive Manufacturing as a Strategy for Product Variety: A Simulation Study","Service Orientation in Holonic and Multi-Agent Manufacturing","","","","10.1007/978-3-030-03003-2_4","Ian M. CavalcanteEnzo M. FrazzonFernando A. Forcellini","2019","http://link.springer.com/chapter/10.1007/978-3-030-03003-2_4","Chapter"
"Least Value Cloud Carrier Across a Handful of Cloud Vendors","International Conference on Computer Networks and Communication Technologies","","","","10.1007/978-981-10-8681-6_76","U. M. PrakashDharun SrivathsavNaveen Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-10-8681-6_76","Chapter"
"An Efficient Revocable Attribute-Based Signcryption Scheme with Outsourced Designcryption in Cloud Computing","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-23597-0_7","Ningzhi DengShaojiang DengChunqiang HuKaiwen Lei","2019","http://link.springer.com/chapter/10.1007/978-3-030-23597-0_7","Chapter"
"Grey Fault Detection Method Based on Context Knowledge Graph in Container Cloud Storage","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-15-1377-0_5","Birui LiangNingjiang ChenYongsheng XieRuifeng WangYuhua Chen","2019","http://link.springer.com/chapter/10.1007/978-981-15-1377-0_5","Chapter"
"Genetic K-Means Clustering Algorithm for Achieving Security in Medical Image Processing over Cloud","Advanced Intelligent Systems for Sustainable Development (AI2SD’2018)","","","","10.1007/978-3-030-11884-6_12","Mbarek MarwanAli KartitHassan Ouahmane","2019","http://link.springer.com/chapter/10.1007/978-3-030-11884-6_12","Chapter"
"Load Balancing Strategy in Cloud Computing Using Simulated Annealing","Computational Intelligence, Communications, and Business Analytics","","","","10.1007/978-981-13-8578-0_6","Gopa MandalSantanu DamKousik DasguptaParamartha Dutta","2019","http://link.springer.com/chapter/10.1007/978-981-13-8578-0_6","Chapter"
"Round Robin Inspired History Based Load Balancing Using Cloud Computing","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-02607-3_46","Talha SaifNadeem JavaidMubariz RahmanHanan ButtMuhammad Babar KamalMuhammad Junaid Ali","2019","http://link.springer.com/chapter/10.1007/978-3-030-02607-3_46","Chapter"
