Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Designing towards an efficient job aware scheduling algorithm for IaaS cloud","Cluster Computing","","22","4","10.1007/s10586-018-2025-2","D. Venkata Vara PrasadSuresh Jaganathan","2019","http://link.springer.com/article/10.1007/s10586-018-2025-2","Article"
"A new verifiable outsourced ciphertext-policy attribute based encryption for big data privacy and access control in cloud","Journal of Ambient Intelligence and Humanized Computing","","10","7","10.1007/s12652-018-0967-0","Praveen Kumar PremkamalSyam Kumar PasupuletiP. J. A. Alphonse","2019","http://link.springer.com/article/10.1007/s12652-018-0967-0","Article"
"Cloud computing and web application-based remote real-time monitoring and data analysis: slurry injection case study, Onshore USA","Journal of Petroleum Exploration and Production Technology","","9","2","10.1007/s13202-018-0536-2","Yonggui GuoIbrahim MohamedOmar Abou-SayedAhmed Abou-Sayed","2019","http://link.springer.com/article/10.1007/s13202-018-0536-2","Article"
"Cloud-based ERP system selection based on extended probabilistic linguistic MULTIMOORA method and Choquet integral operator","Computational and Applied Mathematics","","38","2","10.1007/s40314-019-0839-z","Shui-xia ChenJian-qiang WangTie-li Wang","2019","http://link.springer.com/article/10.1007/s40314-019-0839-z","Article"
"An efficient energy-aware method for virtual machine placement in cloud data centers using the cultural algorithm","The Journal of Supercomputing","","75","10","10.1007/s11227-019-02909-3","Mahdieh MohammadhosseiniAbolfazl Toroghi HaghighatEbrahim Mahdipour","2019","http://link.springer.com/article/10.1007/s11227-019-02909-3","Article"
"Study on pricing behaviour and capacity allocation of cloud manufacturing service platform","Cluster Computing","","22","6","10.1007/s10586-018-2381-y","Xin-yu PanJing-zhong MaDao-zhi Zhao","2019","http://link.springer.com/article/10.1007/s10586-018-2381-y","Article"
"An improving data delivery method using EEDD algorithm for energy conservation in green cloud network","Soft Computing","","23","18","10.1007/s00500-019-04027-x","M. KaruppasamyS. P. Balakannan","2019","http://link.springer.com/article/10.1007/s00500-019-04027-x","Article"
"A knowledge generation mechanism of machining process planning using cloud technology","Journal of Ambient Intelligence and Humanized Computing","","10","3","10.1007/s12652-018-0779-2","Yan YangTianliang HuYingxin YeWenbin GaoChengrui Zhang","2019","http://link.springer.com/article/10.1007/s12652-018-0779-2","Article"
"An efficient scheme for secure domain medical image fusion over cloud","Multimedia Tools and Applications","","78","15","10.1007/s11042-019-7378-x","Lakshmi V. S.Deepthi P. P.","2019","http://link.springer.com/article/10.1007/s11042-019-7378-x","Article"
"A real-time multimedia streaming transmission control mechanism based on edge cloud computing and opportunistic approximation optimization","Multimedia Tools and Applications","","78","7","10.1007/s11042-018-6680-3","Yong JinZhenjiang QianGaofei Sun","2019","http://link.springer.com/article/10.1007/s11042-018-6680-3","Article"
"Exploring the intellectual structure of cloud patents using non-exhaustive overlaps","Scientometrics","","121","2","10.1007/s11192-019-03219-4","Jia-Yen HuangRong-Chang Chen","2019","http://link.springer.com/article/10.1007/s11192-019-03219-4","Article"
"An efficient method for fault tolerance in cloud environment using encryption and classification","Soft Computing","","23","24","10.1007/s00500-019-03896-6","Vipul GuptaBikram Pal KaurSurender Jangra","2019","http://link.springer.com/article/10.1007/s00500-019-03896-6","Article"
"Design and implement a cross layer verification framework (CLVF) for detecting and preventing blackhole and wormhole attack in wireless ad-hoc networks for cloud environment","Cluster Computing","","22","1","10.1007/s10586-018-1825-8","S. JagadeesanV. Parthasarathy","2019","http://link.springer.com/article/10.1007/s10586-018-1825-8","Article"
"Resource ratio based virtual machine placement in heterogeneous cloud data centres","Sādhanā","","44","12","10.1007/s12046-019-1215-9","Saikishor JangitiSriram ERohith JayaramanHarini RamprasadV S Shankar Sriram","2019","http://link.springer.com/article/10.1007/s12046-019-1215-9","Article"
"Use of 2-Hydrazinobenzothiazole-Modified Copolymer(s) as Potential Chelating Agent for Sensitive and Selective Determination of Low Levels of Mercury in Seafood by Ultrasound-Assisted Cloud-Point Extraction Combined with Spectrophotometry","Biological Trace Element Research","","191","1","10.1007/s12011-018-1614-5","H. B. ZenginR. Gürkan","2019","http://link.springer.com/article/10.1007/s12011-018-1614-5","Article"
"Using the TSP Solution Strategy for Cloudlet Scheduling in Cloud Computing","Journal of Network and Systems Management","","27","2","10.1007/s10922-018-9469-9","Aida A. NasrNirmeen A. El-BahnasawyGamal AttiyaAyman El-Sayed","2019","http://link.springer.com/article/10.1007/s10922-018-9469-9","Article"
"Behavior analysis of distant vehicles using LIDAR point cloud","Cluster Computing","","22","4","10.1007/s10586-018-1930-8","Rui FuMingfang ZhangChang Wang","2019","http://link.springer.com/article/10.1007/s10586-018-1930-8","Article"
"A new technique for automatically locating the center of tropical cyclones with multi-band cloud imagery","Frontiers of Earth Science","","13","4","10.1007/s11707-019-0784-6","Xiaoqin LuHui YuXiaoming YangXiaofeng LiJie Tang","2019","http://link.springer.com/article/10.1007/s11707-019-0784-6","Article"
"Keyword Binning-Based Efficient Search on Encrypted Cloud Data","Arabian Journal for Science and Engineering","","44","4","10.1007/s13369-018-3580-9","Rohit HandaC. Rama KrishnaNaveen Aggarwal","2019","http://link.springer.com/article/10.1007/s13369-018-3580-9","Article"
"An efficient clustering scheme for cloud computing problems using metaheuristic algorithms","Cluster Computing","","22","5","10.1007/s10586-018-1800-4","K. M. BaalamuruganS. Vijay Bhanu","2019","http://link.springer.com/article/10.1007/s10586-018-1800-4","Article"
"Data integrity management for detection of redundancy and recurrence patterns in cloud","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01530-9","S. GokulakrishnanJ. M. Gnanasekar","2019","http://link.springer.com/article/10.1007/s12652-019-01530-9","Article"
"Flame Atomic Absorption Determination of Copper in Environmental Water with Cloud Point Extraction using Isonitrosoacetophenone 2-aminobenzoylhydrazone","Journal of Analytical Chemistry","","74","5","10.1134/S1061934819050022","Dilek YıldızMustafa Demir","2019","http://link.springer.com/article/10.1134/S1061934819050022","Article"
"An automatic water detection approach using Landsat 8 OLI and Google Earth Engine cloud computing to map lakes and reservoirs in New Zealand","Environmental Monitoring and Assessment","","191","4","10.1007/s10661-019-7355-x","Uyen N. T. NguyenLien T. H. PhamThanh Duc Dang","2019","http://link.springer.com/article/10.1007/s10661-019-7355-x","Article"
"A hierarchical clustering based method to evaluate reuse of rare earth tailings under cloud computing environment","Cluster Computing","","22","1","10.1007/s10586-017-1654-1","Yongjun RenJin WangXiujuan FengGeumran YounnJeong-Uk Kim","2019","http://link.springer.com/article/10.1007/s10586-017-1654-1","Article"
"Low-time complexity and low-cost binary particle swarm optimization algorithm for task scheduling and load balancing in cloud computing","Applied Intelligence","","49","9","10.1007/s10489-019-01448-x","Jean Pepe Buanga MapetuZhen ChenLingfu Kong","2019","http://link.springer.com/article/10.1007/s10489-019-01448-x","Article"
"An asynchronous method for cloud-based rendering","The Visual Computer","","35","12","10.1007/s00371-018-1577-8","Keith BugejaKurt DebattistaSandro Spina","2019","http://link.springer.com/article/10.1007/s00371-018-1577-8","Article"
"Resource allocation in the cloud for video-on-demand applications using multiple cloud service providers","Cluster Computing","","22","1","10.1007/s10586-018-2847-y","P. Muthi ReddyAnsaf AhmedS. H. ManjulaK. R. Venugopal","2019","http://link.springer.com/article/10.1007/s10586-018-2847-y","Article"
"Calculation of the Natural Illumination of the Earth’s Surface at Different States of Cloud Cover","Izvestiya, Atmospheric and Oceanic Physics","","55","11","10.1134/S0001433819110100","A. V. Leonidov","2019","http://link.springer.com/article/10.1134/S0001433819110100","Article"
"An IND-CCA2 secure post-quantum encryption scheme and a secure cloud storage use case","Human-centric Computing and Information Sciences","","9","1","10.1186/s13673-019-0193-6","Peng ZengSiyuan ChenKim-Kwang Raymond Choo","2019","http://link.springer.com/article/10.1186/s13673-019-0193-6","Article"
"A comparative analysis of similarity distance measure functions for biocryptic authentication in cloud databases","Cluster Computing","","22","5","10.1007/s10586-017-1568-y","R. RamyaT. Sasikala","2019","http://link.springer.com/article/10.1007/s10586-017-1568-y","Article"
"Turning strategy of snake-like robot based on serpenoid curve under cloud assisted smart conditions","Cluster Computing","","22","6","10.1007/s10586-017-1192-x","Chao WangYanbin PengDongfang LiZhenhua PanHongbin DengDongguang LiBin Li","2019","http://link.springer.com/article/10.1007/s10586-017-1192-x","Article"
"Energy efficient scheduling for cloud data centers using heuristic based migration","Cluster Computing","","22","6","10.1007/s10586-018-2235-7","G. Ganesh KumarP. Vivekanandan","2019","http://link.springer.com/article/10.1007/s10586-018-2235-7","Article"
"A hybrid multi-layer intrusion detection system in cloud","Cluster Computing","","22","2","10.1007/s10586-018-2557-5","M. ManickamS. P. Rajagopalan","2019","http://link.springer.com/article/10.1007/s10586-018-2557-5","Article"
"High performance feature selection algorithms using filter method for cloud-based recommendation system","Cluster Computing","","22","1","10.1007/s10586-018-1901-0","D. MuthusankarB. KalaavathiP. Kaladevi","2019","http://link.springer.com/article/10.1007/s10586-018-1901-0","Article"
"An effective task scheduling algorithm based on dynamic energy management and efficient resource utilization in green cloud computing environment","Cluster Computing","","22","1","10.1007/s10586-017-1272-y","Yong LuNa Sun","2019","http://link.springer.com/article/10.1007/s10586-017-1272-y","Article"
"Cloud Masking Technique for High-Resolution Satellite Data: An Artificial Neural Network Classifier Using Spectral & Textural Context","Journal of the Indian Society of Remote Sensing","","47","4","10.1007/s12524-018-0892-x","Ramakrishna M. V. MalladiAdiba NizamiManju S. MahakaliBarla Gopala Krishna","2019","http://link.springer.com/article/10.1007/s12524-018-0892-x","Article"
"Three-dimensional Analysis and Reconstruction of Additively Manufactured Materials in the Cloud-Based BisQue Infrastructure","Integrating Materials and Manufacturing Innovation","","8","1","10.1007/s40192-019-00126-7","Andrew T. PolonskyChristian A. LangKristian G. KvilekvalMarat I. LatypovMcLean P. EchlinB. S. ManjunathTresa M. Pollock","2019","http://link.springer.com/article/10.1007/s40192-019-00126-7","Article"
"Cloud accelerated alignment and assembly of full-length single-cell RNA-seq data using Falco","BMC Genomics","","20","10","10.1186/s12864-019-6341-6","Andrian YangAbhinav KishoreBenjamin PhippsJoshua W. K. Ho","2019","http://link.springer.com/article/10.1186/s12864-019-6341-6","Article"
"Framework for Agile Development Using Cloud Computing: A Survey","Arabian Journal for Science and Engineering","","44","11","10.1007/s13369-019-03923-6","Muhammad YounasD. N. A. JawawiImran GhaniMuhammad Arif ShahMuhammad Mahboob KhurshidSyed Hamid Hussain Madni","2019","http://link.springer.com/article/10.1007/s13369-019-03923-6","Article"
"W-Scheduler: whale optimization for task scheduling in cloud computing","Cluster Computing","","22","1","10.1007/s10586-017-1055-5","Karnam SreenuM. Sreelatha","2019","http://link.springer.com/article/10.1007/s10586-017-1055-5","Article"
"An adaptive overload threshold selection process using Markov decision processes of virtual machine in cloud data center","Cluster Computing","","22","2","10.1007/s10586-018-2408-4","Zhihua Li","2019","http://link.springer.com/article/10.1007/s10586-018-2408-4","Article"
"Task scheduling in a cloud computing environment using HGPSO algorithm","Cluster Computing","","22","1","10.1007/s10586-018-2515-2","A. M. Senthil KumarM. Venkatesan","2019","http://link.springer.com/article/10.1007/s10586-018-2515-2","Article"
"A novel scheme for safeguarding confidentiality in public clouds for service users of cloud computing","Cluster Computing","","22","1","10.1007/s10586-017-1178-8","N. ThillaiarasuS. ChenthurPandian","2019","http://link.springer.com/article/10.1007/s10586-017-1178-8","Article"
"Cloud Networking Computing","Wireless Personal Communications","","105","2","10.1007/s11277-019-06152-0","Jonghun KimHector John T. ManaligodJieun LeeSunmoon Jo","2019","http://link.springer.com/article/10.1007/s11277-019-06152-0","Article"
"DSM: a dynamic scheduling method for concurrent workflows in cloud environment","Cluster Computing","","22","1","10.1007/s10586-017-1189-5","Shengjun XueYue PengXiaolong XuJie ZhangChao ShenFeng Ruan","2019","http://link.springer.com/article/10.1007/s10586-017-1189-5","Article"
"Efficient task allocation approach using genetic algorithm for cloud environment","Cluster Computing","","22","4","10.1007/s10586-019-02909-1","P. M. RekhaM. Dakshayini","2019","http://link.springer.com/article/10.1007/s10586-019-02909-1","Article"
"Efficient searchable public key encryption against keyword guessing attacks for cloud-based EMR systems","Cluster Computing","","22","1","10.1007/s10586-018-2855-y","Yang LuJiguo Li","2019","http://link.springer.com/article/10.1007/s10586-018-2855-y","Article"
"Cloud-assisted privacy-preserving profile-matching scheme under multiple keys in mobile social network","Cluster Computing","","22","1","10.1007/s10586-017-1649-y","Chong-zhi GaoQiong ChengXuan LiShi-bing Xia","2019","http://link.springer.com/article/10.1007/s10586-017-1649-y","Article"
"Migration Cost and Energy-Aware Virtual Machine Consolidation Under Cloud Environments Considering Remaining Runtime","International Journal of Parallel Programming","","47","3","10.1007/s10766-018-00622-x","Heyang XuYang LiuWei WeiYing Xue","2019","http://link.springer.com/article/10.1007/s10766-018-00622-x","Article"
"Dyadic product and crow lion algorithm based coefficient generation for privacy protection on cloud","Cluster Computing","","22","1","10.1007/s10586-017-1589-6","Ashok GeorgeA. Sumathi","2019","http://link.springer.com/article/10.1007/s10586-017-1589-6","Article"
"Energy-Aware Fault-Tolerant Dynamic Task Scheduling Scheme for Virtualized Cloud Data Centers","Mobile Networks and Applications","","24","3","10.1007/s11036-018-1062-7","Avinab MarahattaYoushi WangFa ZhangArun Kumar SangaiahSumarga Kumar Sah TyagiZhiyong Liu","2019","http://link.springer.com/article/10.1007/s11036-018-1062-7","Article"
"Hybrid gradient descent cuckoo search (HGDCS) algorithm for resource scheduling in IaaS cloud computing environment","Cluster Computing","","22","1","10.1007/s10586-018-2856-x","Syed Hamid Hussain MadniMuhammad Shafie Abd LatiffShafi’i Muhammad AbdulhamidJaved Ali","2019","http://link.springer.com/article/10.1007/s10586-018-2856-x","Article"
"Accurate detection of user interest data in cloud computing environment","Cluster Computing","","22","1","10.1007/s10586-017-1164-1","Qiang YuQi Liu","2019","http://link.springer.com/article/10.1007/s10586-017-1164-1","Article"
"Enhanced secure sharing of PHR’s in cloud using user usage based attribute based encryption and signature with keyword search","Cluster Computing","","22","6","10.1007/s10586-017-1276-7","M. Lilly FlorenceDhina Suresh","2019","http://link.springer.com/article/10.1007/s10586-017-1276-7","Article"
"Privacy protection and integrity verification of aggregate queries in cloud computing","Cluster Computing","","22","3","10.1007/s10586-017-1521-0","Jun HongTao WenQuan GuoZhengwang YeYing Yin","2019","http://link.springer.com/article/10.1007/s10586-017-1521-0","Article"
"Virtual machine placement with (m, n)-fault tolerance in cloud data center","Cluster Computing","","22","5","10.1007/s10586-017-1426-y","Ao ZhouShangguang WangChing-Hsien HsuMyung Ho KimKok-seng Wong","2019","http://link.springer.com/article/10.1007/s10586-017-1426-y","Article"
"Decentralized, Revocable and Verifiable Attribute-Based Encryption in Hybrid Cloud System","Wireless Personal Communications","","106","2","10.1007/s11277-019-06187-3","Ping YuQiaoyan WenWei NiWenmin LiCaijun SunHua ZhangZhengping Jin","2019","http://link.springer.com/article/10.1007/s11277-019-06187-3","Article"
"SORD: a new strategy of online replica deduplication in Cloud-P2P","Cluster Computing","","22","1","10.1007/s10586-018-2819-2","ShengYao SunWenBin YaoXiaoYong Li","2019","http://link.springer.com/article/10.1007/s10586-018-2819-2","Article"
"Substorm Activity and Orientation of the Front of a Shock Wave of an Interplanetary Magnetic Cloud","Geomagnetism and Aeronomy","","59","4","10.1134/S0016793219040042","N. A. BarkhatovV. G. VorobjevS. E. RevunovO. M. BarkhatovaO. I. Yagodkina","2019","http://link.springer.com/article/10.1134/S0016793219040042","Article"
