Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"JOB-DCA: A Cost Minimizing Jaya Optimization-Based Data Center Allocation Policy for IaaS Cloud Model","Progress in Advanced Computing and Intelligent Engineering","","","","10.1007/978-981-33-4299-6_51","Sasmita ParidaBibudhendu PatiSuvendu Chandan NayakChhabi Rani Panigrahi","2021","http://link.springer.com/chapter/10.1007/978-981-33-4299-6_51","Chapter"
"The Construction of Music Performance Teaching Resource Service Platform Based on Cloud Computing","Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-33-4572-0_222","Yang Li","2021","http://link.springer.com/chapter/10.1007/978-981-33-4572-0_222","Chapter"
"Secure Data Sharing Based on Linear Congruetial Method in Cloud Computing","Next Generation of Internet of Things","","","","10.1007/978-981-16-0666-3_13","Rana M. ZakiTeaba W. A. KhairiAkbas Ezaldeen Ali","2021","http://link.springer.com/chapter/10.1007/978-981-16-0666-3_13","Chapter"
"Selection of Cloud Service Provider Based on Sampled Non-functional Attribute Set","Intelligent Systems Design and Applications","","","","10.1007/978-3-030-49342-4_62","Mehul MahrishiKamal Kant HiranRuchi Doshi","2021","http://link.springer.com/chapter/10.1007/978-3-030-49342-4_62","Chapter"
"Cloud and Its Security Impacts on Managing a Workforce Remotely: A Reflection to Cover Remote Working Challenges","Cybersecurity, Privacy and Freedom Protection in the Connected World","","","","10.1007/978-3-030-68534-8_18","Usman Javed ButtWilliam RichardsonAthar NoumanHaiiel-Marie AgboCaleb EghanFaisal Hashmi","2021","http://link.springer.com/chapter/10.1007/978-3-030-68534-8_18","Chapter"
"Cloud Computing-Based Graph Convolutional Network Power Consumption Prediction Method","Advances in Artificial Intelligence and Security","","","","10.1007/978-3-030-78615-1_6","Yong MaHonglei ShengShang WuShuai GongHang Cheng","2021","http://link.springer.com/chapter/10.1007/978-3-030-78615-1_6","Chapter"
"Efficient Load Optimization Method Using VM Migration in Cloud Environment","Proceedings of International Conference on Machine Intelligence and Data Science Applications","","","","10.1007/978-981-33-4087-9_7","Sarita NegiMan Mohan Singh RauthanKunwar Singh VaislaNeelam Panwar","2021","http://link.springer.com/chapter/10.1007/978-981-33-4087-9_7","Chapter"
"Slice Sequential Network: A Lightweight Unsupervised Point Cloud Completion Network","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-88007-1_9","Bofeng ChenJiaqi FanPing ZhaoZhihua Wei","2021","http://link.springer.com/chapter/10.1007/978-3-030-88007-1_9","Chapter"
"Fusion Innovation of Marketing Management and Cloud Data Technology","2020 International Conference on Applications and Techniques in Cyber Intelligence","","","","10.1007/978-3-030-53980-1_31","Dian Jia","2021","http://link.springer.com/chapter/10.1007/978-3-030-53980-1_31","Chapter"
"Sampling Training Data for Continual Learning Between Robots and the Cloud","Experimental Robotics","","","","10.1007/978-3-030-71151-1_27","Sandeep ChinchaliEvgenya PergamentManabu NakanoyaEyal CidonEdward ZhangDinesh BharadiaMarco PavoneSachin Katti","2021","http://link.springer.com/chapter/10.1007/978-3-030-71151-1_27","Chapter"
"MRAC-Net: Multi-resolution Anisotropic Convolutional Network for 3D Point Cloud Completion","PRICAI 2021: Trends in Artificial Intelligence","","","","10.1007/978-3-030-89370-5_30","Sheng LiuDingda LiWenhao HuangYifeng CaoShengyong Chen","2021","http://link.springer.com/chapter/10.1007/978-3-030-89370-5_30","Chapter"
"A Multi-factor Approach for Cloud Security","Innovations in Computer Science and Engineering","","","","10.1007/978-981-33-4543-0_47","Francis K. MupilaHimanshu Gupta","2021","http://link.springer.com/chapter/10.1007/978-981-33-4543-0_47","Chapter"
"Smart Agricultural Robot with Real-Time Data Analysis Using IBM Watson Cloud Platform","Advances in Clean Energy Technologies","","","","10.1007/978-981-16-0235-1_33","Prathyusha ThatipelliR. Sujatha","2021","http://link.springer.com/chapter/10.1007/978-981-16-0235-1_33","Chapter"
"A New Method of Power Quality Cloud Evaluation Considering Dynamic Characteristics","Proceedings of 2020 Chinese Intelligent Systems Conference","","","","10.1007/978-981-15-8458-9_38","Cheng GuoYan-chao Yin","2021","http://link.springer.com/chapter/10.1007/978-981-15-8458-9_38","Chapter"
"RibSeg Dataset and Strong Point Cloud Baselines for Rib Segmentation from CT Scans","Medical Image Computing and Computer Assisted Intervention – MICCAI 2021","","","","10.1007/978-3-030-87193-2_58","Jiancheng YangShixuan GuDonglai WeiHanspeter PfisterBingbing Ni","2021","http://link.springer.com/chapter/10.1007/978-3-030-87193-2_58","Chapter"
"Primitive Shape Recognition Based on Local Point Cloud for Object Grasp","Advances in Swarm Intelligence","","","","10.1007/978-3-030-78811-7_8","Qirong TangLou ZhongZheng ZhouWenfeng ZhuZhugang Chu","2021","http://link.springer.com/chapter/10.1007/978-3-030-78811-7_8","Chapter"
"A Network Traffic Measurement Approach in Cloud-Edge SDN Networks","Simulation Tools and Techniques","","","","10.1007/978-3-030-72792-5_19","Liuwei HuoDingde JiangLisha Cheng","2021","http://link.springer.com/chapter/10.1007/978-3-030-72792-5_19","Chapter"
"Cloud Computing: The New World of Technology","Proceedings of Second International Conference on Smart Energy and Communication","","","","10.1007/978-981-15-6707-0_5","Arsheen QureshiAshwani Sharma","2021","http://link.springer.com/chapter/10.1007/978-981-15-6707-0_5","Chapter"
"iGateLink: A Gateway Library for Linking IoT, Edge, Fog, and Cloud Computing Environments","Intelligent and Cloud Computing","","","","10.1007/978-981-15-5971-6_2","Riccardo ManciniShreshth TuliTommaso CucinottaRajkumar Buyya","2021","http://link.springer.com/chapter/10.1007/978-981-15-5971-6_2","Chapter"
"Task Scheduling in a Cloud Computing Environment Using a Whale Optimization Algorithm","Proceedings of the First International Workshop on Intelligent Software Automation","","","","10.1007/978-981-16-1045-5_4","Rimsha AsifKhubaib Amjad AlamKwang Man KoSaif Ur Rehman Khan","2021","http://link.springer.com/chapter/10.1007/978-981-16-1045-5_4","Chapter"
"Extended Equilibrium-Based Transfer Learning for Improved Security in Cloud Environment","Inventive Systems and Control","","","","10.1007/978-981-16-1395-1_41","Gavini SreelathaA. Vinaya BabuDivya Midhunchakkarvarthy","2021","http://link.springer.com/chapter/10.1007/978-981-16-1395-1_41","Chapter"
"Dissimilarity to Class Medoids as Features for 3D Point Cloud Classification","Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems","","","","10.1007/978-3-030-85906-0_62","Sylvain ChabanetValentin ChazellePhilippe ThomasHind Bril El-Haouzi","2021","http://link.springer.com/chapter/10.1007/978-3-030-85906-0_62","Chapter"
"Time and Energy-Efficient Load Balancing Algorithm Toward Green Cloud Computing","Inventive Communication and Computational Technologies","","","","10.1007/978-981-15-7345-3_31","P. GeethaC. R. Rene Robin","2021","http://link.springer.com/chapter/10.1007/978-981-15-7345-3_31","Chapter"
"Selection of a Virtual Machine Within a Scheduler (Dispatcher) Using Enhanced Join Idle Queue (EJIQ) in Cloud Data Center","Intelligence in Big Data Technologies—Beyond the Hype","","","","10.1007/978-981-15-5285-4_14","G. ThejesviT. Anuradha","2021","http://link.springer.com/chapter/10.1007/978-981-15-5285-4_14","Chapter"
"Lightweight Authenticated Encryption for Cloud-assisted IoT Applications","Trends in Wireless Communication and Information Security","","","","10.1007/978-981-33-6393-9_30","Zainab S. AlJabriJemal H. AbawajyShamsul Huda","2021","http://link.springer.com/chapter/10.1007/978-981-33-6393-9_30","Chapter"
"Vulnerability of Cloud: Analysis of XML Signature Wrapping Attack and Countermeasures","Proceedings of International Conference on Frontiers in Computing and Systems","","","","10.1007/978-981-15-7834-2_70","Subrata ModakKoushik MajumderDebashis De","2021","http://link.springer.com/chapter/10.1007/978-981-15-7834-2_70","Chapter"
"An Encryption Method of Power Cloud Data Based on n-RSA","Advances in Intelligent Information Hiding and Multimedia Signal Processing","","","","10.1007/978-981-33-6420-2_51","Yong WangQiang MaLei LiTi GuanYujie GengShuowang YaoJianpo Li","2021","http://link.springer.com/chapter/10.1007/978-981-33-6420-2_51","Chapter"
"Secure Cloud Encryption Using File Hierarchy Attribute","ICCCE 2020","","","","10.1007/978-981-15-7961-5_31","P. PrashanthiM. D. GulzarS. Vikram Sindhu","2021","http://link.springer.com/chapter/10.1007/978-981-15-7961-5_31","Chapter"
"Load Balancing in Cloud Computing Environment: A Broad Perspective","Intelligent Data Communication Technologies and Internet of Things","","","","10.1007/978-981-15-9509-7_44","Minakshi SharmaRajneesh KumarAnurag Jain","2021","http://link.springer.com/chapter/10.1007/978-981-15-9509-7_44","Chapter"
"Multi-objective Task Scheduling in Cloud Computing Environment by Hybridized Bat Algorithm","Intelligent and Fuzzy Techniques: Smart and Innovative Solutions","","","","10.1007/978-3-030-51156-2_83","Timea BezdanMiodrag ZivkovicEva TubaIvana StrumbergerNebojsa BacaninMilan Tuba","2021","http://link.springer.com/chapter/10.1007/978-3-030-51156-2_83","Chapter"
"Priority-Based Shortest Job First Broker Policy for Cloud Computing Environments","Proceedings of International Conference on Communication and Computational Technologies","","","","10.1007/978-981-16-3246-4_23","Nitin Kumar MishraPuneet HimthaniGhanshyam Prasad Dubey","2021","http://link.springer.com/chapter/10.1007/978-981-16-3246-4_23","Chapter"
"Genre-Based Recommendation on Community Cloud Using Apriori Algorithm","Proceedings of International Conference on Machine Intelligence and Data Science Applications","","","","10.1007/978-981-33-4087-9_12","Manvi BrejaMonika Yadav","2021","http://link.springer.com/chapter/10.1007/978-981-33-4087-9_12","Chapter"
"Comparing Network Resilience Against Distributed-Denial-of-Service (DDoS) on the Cloud","Advances in Cyber Security","","","","10.1007/978-981-33-6835-4_35","Yichiet AunYen-Min Jasmina KhawMing-Lee GanVasaki a/p Ponnusamy","2021","http://link.springer.com/chapter/10.1007/978-981-33-6835-4_35","Chapter"
"Providing Security for Cloud Computing Platform Using IP Address Randomization","Proceedings of International Conference on Advances in Computer Engineering and Communication Systems","","","","10.1007/978-981-15-9293-5_33","K. Durgaprasadvarma","2021","http://link.springer.com/chapter/10.1007/978-981-15-9293-5_33","Chapter"
"Research and Implementation of Intelligent Tourism Guide System Based on Cloud Computing Platform","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62746-1_27","Xu YanZhao Juan","2021","http://link.springer.com/chapter/10.1007/978-3-030-62746-1_27","Chapter"
"Mutative ABC Based Load Balancing in Cloud Environment","Futuristic Trends in Network and Communication Technologies","","","","10.1007/978-981-16-1480-4_49","Saurabh SinghalDeepak Mangal","2021","http://link.springer.com/chapter/10.1007/978-981-16-1480-4_49","Chapter"
"Implementation in Analytical Cloud the Algorithm of Optimization of MDEA Consumption","11th World Conference “Intelligent System for Industrial Automation” (WCIS-2020)","","","","10.1007/978-3-030-68004-6_71","Farukh AdilovFakhritdin AbdurasulovAndrey KorotaevFedor DavidovSitora Isakova","2021","http://link.springer.com/chapter/10.1007/978-3-030-68004-6_71","Chapter"
"An Unsupervised Searching Scheme over Encrypted Cloud Database","Evolution in Computational Intelligence","","","","10.1007/978-981-15-5788-0_68","T. JananiM. Brindha","2021","http://link.springer.com/chapter/10.1007/978-981-15-5788-0_68","Chapter"
"An Efficient Task Scheduling Using GWO-PSO Algorithm in a Cloud Computing Environment","Proceedings of International Conference on Intelligent Computing, Information and Control Systems","","","","10.1007/978-981-15-8443-5_64","Avinashi Malleswaran Senthil KumarParthiban KrishnamoorthySivakumar SoubrayluJeya Krishnan VenugopalKalimuthu Marimuthu","2021","http://link.springer.com/chapter/10.1007/978-981-15-8443-5_64","Chapter"
"Design and Implementation of User Precision Marketing Support Platform Based on Cloud Computing","Frontier Computing","","","","10.1007/978-981-16-0115-6_287","Hongru Zhang","2021","http://link.springer.com/chapter/10.1007/978-981-16-0115-6_287","Chapter"
"A Dynamic Compression Method for Database Backup Files in Cloud Environments","Data Mining and Big Data","","","","10.1007/978-981-16-7502-7_32","Dongjie ZhuYulan ZhouShaozai YuTianyu WangYang WuHao HuHaiwen Du","2021","http://link.springer.com/chapter/10.1007/978-981-16-7502-7_32","Chapter"
"Data Integrity and Security in Distributed Cloud Computing—A Review","Proceedings of International Conference on Recent Trends in Machine Learning, IoT, Smart Cities and Applications","","","","10.1007/978-981-15-7234-0_73","Abdullatif GhallabMohammed H. SaifAbdulqader Mohsen","2021","http://link.springer.com/chapter/10.1007/978-981-15-7234-0_73","Chapter"
"Improved Harris Hawks Optimization Algorithm for Workflow Scheduling Challenge in Cloud–Edge Environment","Computer Networks, Big Data and IoT","","","","10.1007/978-981-16-0965-7_9","Miodrag ZivkovicTimea BezdanIvana StrumbergerNebojsa BacaninK. Venkatachalam","2021","http://link.springer.com/chapter/10.1007/978-981-16-0965-7_9","Chapter"
"A Critical Review on Security Issues in Cloud Computing","Information Management and Machine Intelligence","","","","10.1007/978-981-15-4936-6_70","Priyanka Trikha","2021","http://link.springer.com/chapter/10.1007/978-981-15-4936-6_70","Chapter"
"Cloud Computing: Security Issues and Challenges","Nanoelectronics, Circuits and Communication Systems","","","","10.1007/978-981-15-7486-3_4","Nirupam SutradharMadhuwesh Kumar SharmaG. Sai Krishna","2021","http://link.springer.com/chapter/10.1007/978-981-15-7486-3_4","Chapter"
"The Network Education Platform of University Based on Cloud Computing","Frontier Computing","","","","10.1007/978-981-16-0115-6_288","Song ZhangYu Chang","2021","http://link.springer.com/chapter/10.1007/978-981-16-0115-6_288","Chapter"
"A Secured Cloud-Based Framework for Image Processing Using Ant Colony Optimization","Rising Threats in Expert Applications and Solutions","","","","10.1007/978-981-15-6014-9_25","Salini SureshH. R. BhavaniM. Hanumanthappa","2021","http://link.springer.com/chapter/10.1007/978-981-15-6014-9_25","Chapter"
"Object Bounding Box-Aware Embedding for Point Cloud Instance Segmentation","PRICAI 2021: Trends in Artificial Intelligence","","","","10.1007/978-3-030-89370-5_14","Lixue ChengTaihai YangLizhuang Ma","2021","http://link.springer.com/chapter/10.1007/978-3-030-89370-5_14","Chapter"
"Research on the Construction of 3D Laser Scanning Tunnel Point Cloud Based on B-spline Interpolation","Advanced Tunneling Techniques and Information Modeling of Underground Infrastructure","","","","10.1007/978-3-030-79672-3_8","Zheng WeiTianyu YaoChenghui Shi","2021","http://link.springer.com/chapter/10.1007/978-3-030-79672-3_8","Chapter"
"Latency Critical Data Processing in Cloud for Smart Grid Applications","Advances in Information and Communication","","","","10.1007/978-3-030-73103-8_47","Imtiaz ParvezAnam AhmedShamini DharmasenaShahid TufailAditya Sundararajan","2021","http://link.springer.com/chapter/10.1007/978-3-030-73103-8_47","Chapter"
"Application of Cloud Computing Data in Northeast Folk Art Education","Application of Big Data, Blockchain, and Internet of Things for Education Informatization","","","","10.1007/978-3-030-87900-6_50","Ying Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-87900-6_50","Chapter"
"IRIS: An Application for the Visually Impaired Using Google Cloud API","Advances in Signal and Data Processing","","","","10.1007/978-981-15-8391-9_3","Kajal NaikNikita SawantGauravi KamatSiddhi KandolkarNiyan Marchon","2021","http://link.springer.com/chapter/10.1007/978-981-15-8391-9_3","Chapter"
"A Secure Data Sharing Using IDSS CP-ABE in Cloud Storage","Advances in Industrial Automation and Smart Manufacturing","","","","10.1007/978-981-15-4739-3_92","T. P. EzhilarasiN. Sudheer KumarT. P. LatchoumiN. Balayesu","2021","http://link.springer.com/chapter/10.1007/978-981-15-4739-3_92","Chapter"
"Security-Aware Workflow Allocation Strategy for IaaS Cloud Environment","Proceedings of International Conference on Communication and Computational Technologies","","","","10.1007/978-981-15-5077-5_22","Mohammad ShahidMahfooz AlamFaraz HasanMohammad Imran","2021","http://link.springer.com/chapter/10.1007/978-981-15-5077-5_22","Chapter"
"A Survey on Electronic Health Records Using Cloud Computing Environment","Advances in Information Communication Technology and Computing","","","","10.1007/978-981-15-5421-6_21","Vivek GehlotS. P. SinghAkash Saxena","2021","http://link.springer.com/chapter/10.1007/978-981-15-5421-6_21","Chapter"
"Secure Data Deduplication (
$$SD^2eDup$$


S

D
2

e
D
u
p


) in Cloud Computing: Threats, Techniques and Challenges","Advances in Communication and Computational Technology","","","","10.1007/978-981-15-5341-7_94","Basappa B. KodadaDemian Antony D’Mello","2021","http://link.springer.com/chapter/10.1007/978-981-15-5341-7_94","Chapter"
"Cyber Attack Detection Framework for Cloud Computing","Intelligent Data Engineering and Analytics","","","","10.1007/978-981-15-5679-1_23","Suryakant BaddeVikash KumarKakali ChatterjeeDitipriya Sinha","2021","http://link.springer.com/chapter/10.1007/978-981-15-5679-1_23","Chapter"
"Research and Design of Big Data Unified Analysis Platform Based on Cloud Computing","Application of Intelligent Systems in Multi-modal Information Analytics","","","","10.1007/978-3-030-74811-1_132","Zhiming Zhen","2021","http://link.springer.com/chapter/10.1007/978-3-030-74811-1_132","Chapter"
"BeiDou Satellite Navigation Terminal Effectiveness Evaluation Based on Cloud Theory","China Satellite Navigation Conference (CSNC 2021) Proceedings","","","","10.1007/978-981-16-3146-7_47","Juan WuXiaolin JiaTing Zang","2021","http://link.springer.com/chapter/10.1007/978-981-16-3146-7_47","Chapter"
"Collaborative Edge-Cloud Computing for Personalized Fall Detection","Artificial Intelligence Applications and Innovations","","","","10.1007/978-3-030-79150-6_26","Anne H. NguShaun CoynePriyanka SrinivasVangelis Metsis","2021","http://link.springer.com/chapter/10.1007/978-3-030-79150-6_26","Chapter"
"Classification of Energy Efficiency in Mobile Cloud Computing","Advances in Information Communication Technology and Computing","","","","10.1007/978-981-15-5421-6_41","Shubham PalAnkur Dumka","2021","http://link.springer.com/chapter/10.1007/978-981-15-5421-6_41","Chapter"
"Load Balancing Issues in Cloud Computing","Innovations in Cyber Physical Systems","","","","10.1007/978-981-16-4149-7_10","Priyanka AgrawalSubhash Chand GuptaTanupriya Choudhury","2021","http://link.springer.com/chapter/10.1007/978-981-16-4149-7_10","Chapter"
"Benchmarking Blockchain Interactions in Mobile Edge Cloud Software Systems","Benchmarking, Measuring, and Optimizing","","","","10.1007/978-3-030-71058-3_13","Hong-Linh TruongFilip Rydzi","2021","http://link.springer.com/chapter/10.1007/978-3-030-71058-3_13","Chapter"
"Multilevel User Verification in Cloud Banking System","Proceedings of International Conference on Computational Intelligence, Data Science and Cloud Computing","","","","10.1007/978-981-33-4968-1_41","Ankur BiswasAbhishek Roy","2021","http://link.springer.com/chapter/10.1007/978-981-33-4968-1_41","Chapter"
"Greedy-Based PSO with Clustering Technique for Cloud Task Scheduling","Proceedings of International Conference on Computational Intelligence and Data Engineering","","","","10.1007/978-981-15-8767-2_12","Y. Home Prasanna RajuNagaraju Devarakonda","2021","http://link.springer.com/chapter/10.1007/978-981-15-8767-2_12","Chapter"
"Application of Cloud Class in Comprehensive English Teaching in the Context of Internet Plus","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62746-1_114","Linhui Wu","2021","http://link.springer.com/chapter/10.1007/978-3-030-62746-1_114","Chapter"
"Paillier Homomorphic Encryption with K-Means Clustering Algorithm (PHEKC) for Data Mining Security in Cloud","Inventive Communication and Computational Technologies","","","","10.1007/978-981-15-7345-3_80","G. SmilarubavathyR. NidhyaN. V. AbiramyA. Dinesh Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-15-7345-3_80","Chapter"
"Adaptive Quantization for Predicting Transform-Based Point Cloud Compression","Image and Graphics","","","","10.1007/978-3-030-87355-4_62","Xiaohui WangGuoxia SunHui YuanRaouf HamzaouiLu Wang","2021","http://link.springer.com/chapter/10.1007/978-3-030-87355-4_62","Chapter"
"Heterogeneous Sharing Resource Allocation Algorithm in Power Grid Internet of Things Based on Cloud-Edge Collaboration","The 10th International Conference on Computer Engineering and Networks","","","","10.1007/978-981-15-8462-6_160","Bingbing ChenGuanru WuQinghang ZhangXin Tao","2021","http://link.springer.com/chapter/10.1007/978-981-15-8462-6_160","Chapter"
"Big Data over Cloud: Enabling Drug Design Under Cellular Environment","Big Data Analytics","","","","10.1007/978-3-030-93620-4_20","B. S. SanjeevDheeraj Chitara","2021","http://link.springer.com/chapter/10.1007/978-3-030-93620-4_20","Chapter"
"Cloud Query Processing with Reinforcement Learning-Based Multi-objective Re-optimization","Model and Data Engineering","","","","10.1007/978-3-030-78428-7_12","Chenxiao WangLe GruenwaldLaurent d’OrazioEleazar Leal","2021","http://link.springer.com/chapter/10.1007/978-3-030-78428-7_12","Chapter"
"Integrating Secured Crypto System with Cloud for Enhancing Cloud-Based Encrypted Data Sharing Services","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-15-9774-9_70","Ravi VermaChetan AgrawalNeelesh Jain","2021","http://link.springer.com/chapter/10.1007/978-981-15-9774-9_70","Chapter"
"Multi-layer Authentication Technique for Medical Image Authentication in Cloud Computing","Machine Intelligence and Smart Systems","","","","10.1007/978-981-33-4893-6_27","Rajesh YadavAnand Sharma","2021","http://link.springer.com/chapter/10.1007/978-981-33-4893-6_27","Chapter"
"Proposed Methodology of Text CAPTCHA for Security with Cloud","Proceedings of the Second International Conference on Information Management and Machine Intelligence","","","","10.1007/978-981-15-9689-6_79","Nimish ArvindPrakash Ramani","2021","http://link.springer.com/chapter/10.1007/978-981-15-9689-6_79","Chapter"
"Security Enhancement of E-Healthcare System in Cloud Using Efficient Cryptographic Method","Recent Trends in Communication and Intelligent Systems","","","","10.1007/978-981-16-0167-5_6","N. RajkumarE. Kannan","2021","http://link.springer.com/chapter/10.1007/978-981-16-0167-5_6","Chapter"
"Development of Security Clustering Process for Big Data in Cloud","ICT Analysis and Applications","","","","10.1007/978-981-15-8354-4_29","M. R. ShrihariT. N. ManjunathR. A. ArchanaRavindra S. Hegadi","2021","http://link.springer.com/chapter/10.1007/978-981-15-8354-4_29","Chapter"
"Research on Data Optimization Method of Software Knowledge Base Operation and Maintenance Based on Cloud Computing","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-67871-5_21","Gang QiuShi-han Zhang","2021","http://link.springer.com/chapter/10.1007/978-3-030-67871-5_21","Chapter"
"A Review on Load Balancing Methods for Cloud Computing Based on Ant Colony Optimization, Honey-Bee and Genetic Algorithm","Data Engineering and Intelligent Computing","","","","10.1007/978-981-16-0171-2_30","Trishna BhowmikSanjoy GoswamiBanani Das","2021","http://link.springer.com/chapter/10.1007/978-981-16-0171-2_30","Chapter"
"A Review of Secure Cloud Storage-Based on Cloud Computing","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-15-9927-9_88","Piyush AnejaAkhil BhatiaAchyut Shankar","2021","http://link.springer.com/chapter/10.1007/978-981-15-9927-9_88","Chapter"
"Design Cloud-Fog Systems Using Heuristic Solutions on the Energy of IoT Devices","Context-Aware Systems and Applications","","","","10.1007/978-3-030-93179-7_17","Nguyen Thanh Tung","2021","http://link.springer.com/chapter/10.1007/978-3-030-93179-7_17","Chapter"
"Securing Biometric Data over Cloud via Shamir’s Secret Sharing","Computer Vision and Image Processing","","","","10.1007/978-981-16-1086-8_25","Nishant RajDebanjan Sadhya","2021","http://link.springer.com/chapter/10.1007/978-981-16-1086-8_25","Chapter"
"Online Task Scheduling for DNN-Based Applications over Cloud, Edge and End Devices","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-030-86137-7_20","Lixiang ZhongJiugen ShiLei ShiJuan XuYuqi FanZhigang Xu","2021","http://link.springer.com/chapter/10.1007/978-3-030-86137-7_20","Chapter"
"Access Control Mechanism for Cloud Data Using Block Chain and Proxy Re-Encryption","Data Science and Intelligent Applications","","","","10.1007/978-981-15-4474-3_44","Umangi MistryRajan Patel","2021","http://link.springer.com/chapter/10.1007/978-981-15-4474-3_44","Chapter"
"Building of a Cloud Factory—A Platform for Digital Manufacturing","Industry 4.0 and Advanced Manufacturing","","","","10.1007/978-981-15-5689-0_13","Guruprasad Kuppu RaoJeet PalavwalaShubham Saxena","2021","http://link.springer.com/chapter/10.1007/978-981-15-5689-0_13","Chapter"
"A Novel Approach of Resource Scheduling Algorithm to Improve QoS in Green Cloud Computing","Data Intelligence and Cognitive Informatics","","","","10.1007/978-981-15-8530-2_16","P. GeethaDr C. R. Rene Robin","2021","http://link.springer.com/chapter/10.1007/978-981-15-8530-2_16","Chapter"
"A Robust Image Security System for Cloud-Based Smart Campus Using LBP and PCA","ICCCE 2020","","","","10.1007/978-981-15-7961-5_107","Mohd Ahmed Abdul MannanGulabchand K. Gupta","2021","http://link.springer.com/chapter/10.1007/978-981-15-7961-5_107","Chapter"
"Towards a Better Security in Public Cloud Computing","Hybrid Intelligent Systems","","","","10.1007/978-3-030-49336-3_43","Sonia AmamouZied TrifaMaher Khmakhem","2021","http://link.springer.com/chapter/10.1007/978-3-030-49336-3_43","Chapter"
"Computational Intelligence Techniques for Energy Management in Cloud Data Centers","Proceeding of First Doctoral Symposium on Natural Computing Research","","","","10.1007/978-981-33-4073-2_19","Archana KolluSucharita Vadlamudi","2021","http://link.springer.com/chapter/10.1007/978-981-33-4073-2_19","Chapter"
"Network Data Processing Based on Cloud Computing Platform","2020 International Conference on Data Processing Techniques and Applications for Cyber-Physical Systems","","","","10.1007/978-981-16-1726-3_52","Dapeng ZhouYong Zhu","2021","http://link.springer.com/chapter/10.1007/978-981-16-1726-3_52","Chapter"
"Budget-Oriented Reliable WDO Algorithm for Workflow Scheduling in Cloud Systems","Communication and Intelligent Systems","","","","10.1007/978-981-16-1089-9_59","Poonam SinghMaitreyee DuttaNaveen Aggarwal","2021","http://link.springer.com/chapter/10.1007/978-981-16-1089-9_59","Chapter"
"Novel Trust Model to Enhance Availability in Private Cloud","Smart Computing Techniques and Applications","","","","10.1007/978-981-16-1502-3_47","Vijay Kumar DameraA. NageshM. Nagaratna","2021","http://link.springer.com/chapter/10.1007/978-981-16-1502-3_47","Chapter"
"Digital Teaching Resources of College Physical Education with Cloud Computing","Application of Big Data, Blockchain, and Internet of Things for Education Informatization","","","","10.1007/978-3-030-87900-6_55","Chen LiMingyuan ZhaoYiyuan Yang","2021","http://link.springer.com/chapter/10.1007/978-3-030-87900-6_55","Chapter"
"Load Prediction Energy Efficient VM Consolidation Policy in Multimedia Cloud","Advances in Computer, Communication and Computational Sciences","","","","10.1007/978-981-15-4409-5_79","K. P. N. JayasenaG. K. Suren W. de Chickera","2021","http://link.springer.com/chapter/10.1007/978-981-15-4409-5_79","Chapter"
"The Effectiveness Platform of Classroom Teaching Based on Cloud Computing","Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-33-4572-0_223","Fei Shen","2021","http://link.springer.com/chapter/10.1007/978-981-33-4572-0_223","Chapter"
"A Blockchain-Based Access Control System for Cloud Storage","Information Management and Machine Intelligence","","","","10.1007/978-981-15-4936-6_60","R. A. KarthikaP. Sriramya","2021","http://link.springer.com/chapter/10.1007/978-981-15-4936-6_60","Chapter"
"IoT: A Novel Method for White Coat Effect (WCE) Detection from Cloud for Improving Patient’s Treatments","Computer Networks and Inventive Communication Technologies","","","","10.1007/978-981-15-9647-6_74","E. S. MadhanK. Padmanaban","2021","http://link.springer.com/chapter/10.1007/978-981-15-9647-6_74","Chapter"
"Open Source Robust Machine Learning Software for Medical Patient Data Analysis and Cloud Storage","8th European Medical and Biological Engineering Conference","","","","10.1007/978-3-030-64610-3_104","Md. Sakib Abrar HossainMd. Ashrafuzzaman","2021","http://link.springer.com/chapter/10.1007/978-3-030-64610-3_104","Chapter"
"Design of Framework for Disaster Recovery in Cloud Computing","Data Science and Intelligent Applications","","","","10.1007/978-981-15-4474-3_49","Jimit RangrasSejal Bhavsar","2021","http://link.springer.com/chapter/10.1007/978-981-15-4474-3_49","Chapter"
"Cloud Based Interoperability in Healthcare","Computational Methods and Data Engineering","","","","10.1007/978-981-15-6876-3_49","Rakshit JoshiSaksham NegiShelly Sachdeva","2021","http://link.springer.com/chapter/10.1007/978-981-15-6876-3_49","Chapter"
