Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Network offloading policies for cloud robotics: a learning-based approach","Autonomous Robots","","45","7","10.1007/s10514-021-09987-4","Sandeep ChinchaliApoorva SharmaJames HarrisonAmine ElhafsiDaniel KangEvgenya PergamentEyal CidonSachin KattiMarco Pavone","2021","http://link.springer.com/article/10.1007/s10514-021-09987-4","Article"
"Auto-scaling techniques for IoT-based cloud applications: a review","Cluster Computing","","24","3","10.1007/s10586-021-03265-9","Shveta VermaAnju Bala","2021","http://link.springer.com/article/10.1007/s10586-021-03265-9","Article"
"Linguistic Z-numbers and cloud model weighted ranking technology and its application in concept evaluation of information axiom","The Journal of Supercomputing","","","","10.1007/s11227-021-04106-7","Qinghua LiuJiadui ChenYongming WuKai Yang","2021","http://link.springer.com/article/10.1007/s11227-021-04106-7","Article"
"Cloud-based intelligent self-diagnosis and department recommendation service using Chinese medical BERT","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00218-2","Junshu WangGuoming ZhangWei WangKa ZhangYehua Sheng","2021","http://link.springer.com/article/10.1186/s13677-020-00218-2","Article"
"Face retrieval system based on elastic web crawler over cloud computing","Multimedia Tools and Applications","","80","8","10.1007/s11042-020-10271-3","M. E. ElArabyM. Y. Shams","2021","http://link.springer.com/article/10.1007/s11042-020-10271-3","Article"
"Resource Provisioning Through Machine Learning in Cloud Services","Arabian Journal for Science and Engineering","","","","10.1007/s13369-021-05864-5","Mahendra Pratap YadavRohitDharmendra Kumar Yadav","2021","http://link.springer.com/article/10.1007/s13369-021-05864-5","Article"
"Multi Objective Task Scheduling in Cloud Computing Using Cat Swarm Optimization Algorithm","Arabian Journal for Science and Engineering","","","","10.1007/s13369-021-06076-7","Sudheer MangalampalliSangram Keshari SwainVamsi Krishna Mangalampalli","2021","http://link.springer.com/article/10.1007/s13369-021-06076-7","Article"
"A framework for harmonizing internet of things (IoT) in cloud: analyses and implementation","Wireless Networks","","27","6","10.1007/s11276-019-01943-6","Md. Motaharul IslamZaheer KhanYazed Alsaawy","2021","http://link.springer.com/article/10.1007/s11276-019-01943-6","Article"
"A secure architecture for TCP/UDP-based cloud communications","International Journal of Information Security","","20","2","10.1007/s10207-020-00511-w","Abu FaisalMohammad Zulkernine","2021","http://link.springer.com/article/10.1007/s10207-020-00511-w","Article"
"Cloud computing ecosystem model: evaluation and role clusters","Electronic Markets","","31","4","10.1007/s12525-020-00419-2","Sebastian FloereckeFranz LehnerSebastian Schweikl","2021","http://link.springer.com/article/10.1007/s12525-020-00419-2","Article"
"Smart carbon monitoring platform under IoT-Cloud architecture for small cities in B5G","Wireless Networks","","","","10.1007/s11276-021-02756-2","He ZhangJianxun ZhangRui WangYazhe HuangMengxiao ZhangXuefeng ShangChang Gao","2021","http://link.springer.com/article/10.1007/s11276-021-02756-2","Article"
"A QoE Test System for Vehicular Voice Cloud Services","Mobile Networks and Applications","","26","2","10.1007/s11036-019-01415-3","Kailiang ZhangLei ChenYuan AnPing Cui","2021","http://link.springer.com/article/10.1007/s11036-019-01415-3","Article"
"Multi-objective optimization for VM placement in homogeneous and heterogeneous cloud service provider data centers","Computing","","103","6","10.1007/s00607-021-00915-z","Rym RegaiegMohamed KoubàaZacharie AlesTaoufik Aguili","2021","http://link.springer.com/article/10.1007/s00607-021-00915-z","Article"
"Design and evaluation of a joint profit and interference-aware VMs consolidation in IaaS cloud datacenter","Cluster Computing","","24","4","10.1007/s10586-021-03310-7","Keyvan RahimiZadehAbbas Dehghani","2021","http://link.springer.com/article/10.1007/s10586-021-03310-7","Article"
"A comprehensive and holistic knowledge model for cloud privacy protection","The Journal of Supercomputing","","77","8","10.1007/s11227-020-03594-3","Aymen AkremiMohsen Rouached","2021","http://link.springer.com/article/10.1007/s11227-020-03594-3","Article"
"An efficient system model to minimize signal interference and delay in mobile cloud environment","Evolutionary Intelligence","","14","2","10.1007/s12065-019-00285-8","Praveena AkkiV. Vijayarajan","2021","http://link.springer.com/article/10.1007/s12065-019-00285-8","Article"
"Comprehensive survey on energy-aware server consolidation techniques in cloud computing","The Journal of Supercomputing","","77","10","10.1007/s11227-021-03760-1","Nisha ChaurasiaMohit KumarRashmi ChaudhryOm Prakash Verma","2021","http://link.springer.com/article/10.1007/s11227-021-03760-1","Article"
"Advanced consistency management of highly-distributed transactional database in a hybrid cloud environment using novel R-TBC/RTA approach","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00230-0","Jasmina DizdarevicZikrija AvdagicFahrudin OrucevicSamir Omanovic","2021","http://link.springer.com/article/10.1186/s13677-021-00230-0","Article"
"Energy, network, and application-aware virtual machine placement model in SDN-enabled large scale cloud data centers","Multimedia Tools and Applications","","80","10","10.1007/s11042-021-10616-6","Soha Rawas","2021","http://link.springer.com/article/10.1007/s11042-021-10616-6","Article"
"An efficient resource provisioning approach for analyzing cloud workloads: a metaheuristic-based clustering approach","The Journal of Supercomputing","","77","1","10.1007/s11227-020-03296-w","Mostafa Ghobaei-AraniAli Shahidinejad","2021","http://link.springer.com/article/10.1007/s11227-020-03296-w","Article"
"A survey on preemptible IaaS cloud instances: challenges, issues, opportunities, and advantages","Iran Journal of Computer Science","","4","3","10.1007/s42044-020-00071-1","Arash DeldariAlireza Salehan","2021","http://link.springer.com/article/10.1007/s42044-020-00071-1","Article"
"Three-tier IoT-edge-cloud (3T-IEC) architectural paradigm for real-time event recommendation in event-based social networks","Journal of Ambient Intelligence and Humanized Computing","","12","1","10.1007/s12652-020-02202-9","Pratibha MahajanPankaj Deep Kaur","2021","http://link.springer.com/article/10.1007/s12652-020-02202-9","Article"
"Object-level classification of vegetable crops in 3D LiDAR point cloud using deep learning convolutional neural networks","Precision Agriculture","","22","5","10.1007/s11119-021-09803-0","Reji JayakumariRama Rao NidamanuriAnandakumar M. Ramiya","2021","http://link.springer.com/article/10.1007/s11119-021-09803-0","Article"
"Performance analysis of heterogeneous cloud-edge services: A modeling approach","Peer-to-Peer Networking and Applications","","14","1","10.1007/s12083-020-00968-5","Lili JiangXiaolin ChangJelena MišićVojislav B. MišićRunkai Yang","2021","http://link.springer.com/article/10.1007/s12083-020-00968-5","Article"
"Generic SDE and GA-based workload modeling for cloud systems","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00223-5","Cédric St-OngeSouhila BenmakreloufNadjia KaraHanine ToutClaes EdstromRafi Rabipour","2021","http://link.springer.com/article/10.1186/s13677-020-00223-5","Article"
"An integrated deep learning framework of U-Net and inception module for cloud detection of remote sensing images","Arabian Journal of Geosciences","","14","18","10.1007/s12517-021-08259-w","Aarti KumthekarG. Ramachandra Reddy","2021","http://link.springer.com/article/10.1007/s12517-021-08259-w","Article"
"Deployment of Elastic Virtual Hybrid Clusters Across Cloud Sites","Journal of Grid Computing","","19","1","10.1007/s10723-021-09543-5","Miguel CaballerMarica AntonacciZdeněk ŠustrMichele PerniolaGermán Moltó","2021","http://link.springer.com/article/10.1007/s10723-021-09543-5","Article"
"Software-Defined Radio Enabled Cloud Radio Access Network Implementation Using OpenAirInterface","Wireless Personal Communications","","121","2","10.1007/s11277-021-09064-0","Akeem O. MufutauFernando P. GuiomarArnaldo OliveiraPaulo P. Monteiro","2021","http://link.springer.com/article/10.1007/s11277-021-09064-0","Article"
"Response Surface Modelling for Performance Analysis of Scientific Workflow Application in Cloud","Cluster Computing","","24","2","10.1007/s10586-020-03180-5","Prathibha SomaB. Latha","2021","http://link.springer.com/article/10.1007/s10586-020-03180-5","Article"
"Automated cloud service based quality requirement classification for software requirement specification","Evolutionary Intelligence","","14","2","10.1007/s12065-019-00241-6","R Raja Ramesh MeruguSatyananda Reddy Chinnam","2021","http://link.springer.com/article/10.1007/s12065-019-00241-6","Article"
"Cloud-backed mobile cognition","Computing","","","","10.1007/s00607-021-00953-7","Augusto VegaAlper BuyuktosunogluDavide CallegaroMarco LevoratoPradip Bose","2021","http://link.springer.com/article/10.1007/s00607-021-00953-7","Article"
"Energy Efficient and Reliability Aware Workflow Task Scheduling in Cloud Environment","Wireless Personal Communications","","119","2","10.1007/s11277-021-08263-z","Rambabu MedaraRavi Shankar Singh","2021","http://link.springer.com/article/10.1007/s11277-021-08263-z","Article"
"G-TOPSIS: a cloud service selection framework using Gaussian TOPSIS for rank reversal problem","The Journal of Supercomputing","","77","1","10.1007/s11227-020-03284-0","Rohit Kumar TiwariRakesh Kumar","2021","http://link.springer.com/article/10.1007/s11227-020-03284-0","Article"
"Point cloud based deep convolutional neural network for 3D face recognition","Multimedia Tools and Applications","","80","20","10.1007/s11042-020-09008-z","Anagha R. BhopleAkhilesh M. ShrivastavaSurya Prakash","2021","http://link.springer.com/article/10.1007/s11042-020-09008-z","Article"
"Network policy aware placement of tasks for elastic applications in IaaS-cloud environment","Cluster Computing","","24","2","10.1007/s10586-020-03194-z","R. SridharanS. Domnic","2021","http://link.springer.com/article/10.1007/s10586-020-03194-z","Article"
"Design of Online Monitoring System for Distribution Transformer Based on Cloud Side End Collaboration of Internet of Things","International Journal of Wireless Information Networks","","28","3","10.1007/s10776-021-00521-y","Guoqiang ZuWei SiYing YaoHuifang LiuHaishen LiangDalong Ji","2021","http://link.springer.com/article/10.1007/s10776-021-00521-y","Article"
"Cloud-Network Slicing MANO Towards an Efficient IoT-Cloud Continuum","Journal of Grid Computing","","19","4","10.1007/s10723-021-09588-6","Douglas B. MacielEmidio P. NetoKevin B. CostaMathews P. LimaVitor G. LopesAugusto V. NetoFelipe S. Dantas SilvaSilvio C. Sampaio","2021","http://link.springer.com/article/10.1007/s10723-021-09588-6","Article"
"MTLBP: A Novel Framework to Assess Multi-Tenant Load Balance in Cloud Computing for Cost-Effective Resource Allocation","Wireless Personal Communications","","120","2","10.1007/s11277-021-08541-w","C. Amith ShekharG. S. Sharvani","2021","http://link.springer.com/article/10.1007/s11277-021-08541-w","Article"
"Classification of imbalanced cloud image data using deep neural networks: performance improvement through a data science competition","Progress in Earth and Planetary Science","","8","1","10.1186/s40645-021-00459-y","Daisuke Matsuoka","2021","http://link.springer.com/article/10.1186/s40645-021-00459-y","Article"
"A data layout method suitable for workflow in a cloud computing environment with speech applications","International Journal of Speech Technology","","24","1","10.1007/s10772-020-09705-y","Yi JiangXiao LiuYongHao LiYali Zhang","2021","http://link.springer.com/article/10.1007/s10772-020-09705-y","Article"
"Classification and Understanding of Cloud Structures via Satellite Images with EfficientUNet","SN Computer Science","","3","1","10.1007/s42979-021-00981-2","Tashin AhmedNoor Hossain Nuri Sabab","2021","http://link.springer.com/article/10.1007/s42979-021-00981-2","Article"
"Automatic deployment system of computer program application based on cloud computing","International Journal of System Assurance Engineering and Management","","12","4","10.1007/s13198-021-01068-0","Hui ZhaiJia Wang","2021","http://link.springer.com/article/10.1007/s13198-021-01068-0","Article"
"Nash equilibrium and social optimization in cloud service systems with diverse users","Cluster Computing","","24","3","10.1007/s10586-021-03242-2","Liwei FuShunfu Jin","2021","http://link.springer.com/article/10.1007/s10586-021-03242-2","Article"
"Energy efficient IoT-based cloud framework for early flood prediction","Natural Hazards","","109","3","10.1007/s11069-021-04910-7","Mandeep KaurPankaj Deep KaurSandeep Kumar Sood","2021","http://link.springer.com/article/10.1007/s11069-021-04910-7","Article"
"A cost-efficient scheduling algorithm for streaming processing applications on cloud","Cluster Computing","","","","10.1007/s10586-021-03462-6","Hongjian LiHai FangHongxi DaiTao ZhouWenhu ShiJingjing WangChen Xu","2021","http://link.springer.com/article/10.1007/s10586-021-03462-6","Article"
"RETRACTED ARTICLE: Land ecological evaluation based on genetic network algorithm and real-time data monitoring of cloud computing system","Arabian Journal of Geosciences","","14","16","10.1007/s12517-021-07973-9","Zhou Yanyan","2021","http://link.springer.com/article/10.1007/s12517-021-07973-9","Article"
"A cloud-based prototype for the monitoring and predicting of data in precision agriculture based on internet of everything","Journal of Ambient Intelligence and Humanized Computing","","12","9","10.1007/s12652-020-02632-5","K. Suresh KumarS. BalakrishnanJ. Janet","2021","http://link.springer.com/article/10.1007/s12652-020-02632-5","Article"
