Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Construction and Training of Cloud Computing-Based Smart Grid Operation Risk Early Warning Model","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89508-2_98","Kai WangRui ZhangHanjie YuanYuting PeiWenwu ZhangHao Xu","2022","http://link.springer.com/chapter/10.1007/978-3-030-89508-2_98","Chapter"
"Cloud Prediction Based on the Combination of Optical Flow and Deep Learning","Wireless and Satellite Systems","","","","10.1007/978-3-030-93398-2_41","Peng MuziZhao KanglianDai ZhengLi Wenfeng","2022","http://link.springer.com/chapter/10.1007/978-3-030-93398-2_41","Chapter"
"Cloud-Based Parkinson Disease Prediction System Using Expanded Cat Swarm Optimization","IoT and Analytics for Sensor Networks","","","","10.1007/978-981-16-2919-8_27","Ramaprabha JayaramT. Senthil Kumar","2022","http://link.springer.com/chapter/10.1007/978-981-16-2919-8_27","Chapter"
"Multi Evaluation System of Quality with Cloud Computing","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89511-2_91","Jianrong LiXiaoyu WangXiaowei Feng","2022","http://link.springer.com/chapter/10.1007/978-3-030-89511-2_91","Chapter"
"Smart Farming System Using IoT and Cloud","Computer Networks and Inventive Communication Technologies","","","","10.1007/978-981-16-3728-5_16","Neha PatilVaishali D. Khairnar","2022","http://link.springer.com/chapter/10.1007/978-981-16-3728-5_16","Chapter"
"Probabilistic Optimized Kernel Naive Bayesian Cloud Resource Allocation System","Wireless Personal Communications","","","","10.1007/s11277-022-09493-5","Naveen ChauhanRajeev Agrawal","2022","http://link.springer.com/article/10.1007/s11277-022-09493-5","Article"
"Maximizing Parallelism in the Cloud: A Hybrid Load Balancing Approach","Proceedings of Sixth International Congress on Information and Communication Technology","","","","10.1007/978-981-16-1781-2_57","Alberto Arteta AlbertNuria Gómez BlasLuis Fernando de Mingo López","2022","http://link.springer.com/chapter/10.1007/978-981-16-1781-2_57","Chapter"
"Dynamic Resource Allocation for Virtual Machines in Cloud Data Center","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-16-1338-8_42","Niraj KumarManan KiklaC. Navya","2022","http://link.springer.com/chapter/10.1007/978-981-16-1338-8_42","Chapter"
"Analysis of Key Technologies of Cloud Computing Security Based on Trust Model","International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","","","","10.1007/978-981-16-5854-9_51","Fangfang DangWeijian ZhangShuai LiHan Liu","2022","http://link.springer.com/chapter/10.1007/978-981-16-5854-9_51","Chapter"
"Fetus Data Analysis System Based on Cloud Computing Platform","International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","","","","10.1007/978-981-16-5854-9_106","Jifeng Liang","2022","http://link.springer.com/chapter/10.1007/978-981-16-5854-9_106","Chapter"
"A Cloud Interfaced Social Ski Driver Optimized Routing for Future Electric Motor Vehicles","ICT Systems and Sustainability","","","","10.1007/978-981-16-5987-4_39","Shivanand C. HiremathJayashree D. Mallapur","2022","http://link.springer.com/chapter/10.1007/978-981-16-5987-4_39","Chapter"
"Cloud Security as a Service Using Data Loss Prevention: Challenges and Solution","Internet of Things and Connected Technologies","","","","10.1007/978-3-030-94507-7_10","Mohammad Equebal HussainRashid Hussain","2022","http://link.springer.com/chapter/10.1007/978-3-030-94507-7_10","Chapter"
"Load balancing in cloud computing environment using the Grey wolf optimization algorithm based on the reliability: performance evaluation","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03810-8","SeyedSalar SefatiMaryamsadat MousavinasabRoya Zareh Farkhady","2022","http://link.springer.com/article/10.1007/s11227-021-03810-8","Article"
"Partially Overlapped Channel Assignment for Cloud-Based Heterogeneous Cellular and Mesh Networks","Wireless Personal Communications","","122","3","10.1007/s11277-021-09012-y","Saleem IqbalKashif Naseer QureshiSaqib MajeedKayhan Zrar GhafoorGwanggil Jeon","2022","http://link.springer.com/article/10.1007/s11277-021-09012-y","Article"
"Amended hybrid multi-verse optimizer with genetic algorithm for solving task scheduling problem in cloud computing","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03915-0","Laith AbualigahMuhammad Alkhrabsheh","2022","http://link.springer.com/article/10.1007/s11227-021-03915-0","Article"
"Auditable attribute-based data access control using blockchain in cloud storage","The Journal of Supercomputing","","","","10.1007/s11227-021-04293-3","V. Ezhil ArasiK. Indra GandhiK. Kulothungan","2022","http://link.springer.com/article/10.1007/s11227-021-04293-3","Article"
"A Comparative Study on Securely Sharing and Searching Data Using Edge of Cloud-Supported Internet of Things","ICT with Intelligent Applications","","","","10.1007/978-981-16-4177-0_18","Kanika GuptaKalpana YadavAnkita Singh","2022","http://link.springer.com/chapter/10.1007/978-981-16-4177-0_18","Chapter"
"E-FFTF: An Extended Framework for Flexible Fault Tolerance in Cloud","IoT and Analytics for Sensor Networks","","","","10.1007/978-981-16-2919-8_4","Moin HasanMajor Singh GorayaTanya Garg","2022","http://link.springer.com/chapter/10.1007/978-981-16-2919-8_4","Chapter"
"Running Horizon in the Cloud","Mastering VMware Horizon 8","","","","10.1007/978-1-4842-7261-9_16","Peter von Oven","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7261-9_16","Chapter"
"Improved security in cloud using sandpiper and extended equilibrium deep transfer learning based intrusion detection","Cluster Computing","","","","10.1007/s10586-021-03516-9","Gavini SreelathaA. Vinaya BabuDivya Midhunchakkaravarthy","2022","http://link.springer.com/article/10.1007/s10586-021-03516-9","Article"
"Implementation of Security Technology of Cloud Computing Platform Based on Hadoop","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89511-2_44","Haijun Huang","2022","http://link.springer.com/chapter/10.1007/978-3-030-89511-2_44","Chapter"
"Teacher's acceptance toward cloud-based learning technology in Covid-19 pandemic era","Journal of Computers in Education","","","","10.1007/s40692-021-00214-8","Ika Qutsiati UtamiIndah FahmiyahRatih Ardiati NingrumM. Noor FakhruzzamanAngga Iryanto PratamaYohanes Manasye Triangga","2022","http://link.springer.com/article/10.1007/s40692-021-00214-8","Article"
"Development of an Automatic Document to Digital Record Association Feature for a Cloud-Based Accounting Information System","Intelligent Computing","","","","10.1007/978-3-030-80119-9_59","Daniel S. JaboneteMarlene M. De Leon","2022","http://link.springer.com/chapter/10.1007/978-3-030-80119-9_59","Chapter"
"Collaborative Integrity Verification for Blockchain-Based Cloud Forensic Readiness Data Protection","Informatics and Intelligent Applications","","","","10.1007/978-3-030-95630-1_10","Omoniyi Wale SalamiMuhammad Bashir AbdulrazaqEmmanuel Adewale AdedokunBasira Yahaya","2022","http://link.springer.com/chapter/10.1007/978-3-030-95630-1_10","Chapter"
"DDGCN: graph convolution network based on direction and distance for point cloud learning","The Visual Computer","","","","10.1007/s00371-021-02351-8","Lifang ChenQian Zhang","2022","http://link.springer.com/article/10.1007/s00371-021-02351-8","Article"
"An Energy-Aware Service Management Algorithm for Vehicular Cloud Computing","Advances in Distributed Computing and Machine Learning","","","","10.1007/978-981-16-4807-6_3","Sohan Kumar PandeSanjaya Kumar PandaSatyabrata Das","2022","http://link.springer.com/chapter/10.1007/978-981-16-4807-6_3","Chapter"
"GridPointNet: Grid and Point-Based 3D Object Detection from Point Cloud","Cognitive Systems and Information Processing","","","","10.1007/978-981-16-9247-5_14","Quanming WuYuanlong YuTao LuoPeiyuan Lu","2022","http://link.springer.com/chapter/10.1007/978-981-16-9247-5_14","Chapter"
"MapReduce for University Education Work Platform with Cloud Computing Environment","Innovative Computing","","","","10.1007/978-981-16-4258-6_214","Lihe HuangZhen Guo","2022","http://link.springer.com/chapter/10.1007/978-981-16-4258-6_214","Chapter"
"CP2EH: a comprehensive privacy-preserving e-health scheme over cloud","The Journal of Supercomputing","","78","2","10.1007/s11227-021-03967-2","Vijay Kumar YadavRakesh Kumar YadavShekhar VermaS. Venkatesan","2022","http://link.springer.com/article/10.1007/s11227-021-03967-2","Article"
"Cost Optimization for Migration of Data in Cloud Data Centers","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-16-1342-5_22","S. SpoorthiN. RakshithaK. S. Chandraprabha","2022","http://link.springer.com/chapter/10.1007/978-981-16-1342-5_22","Chapter"
"A Comparative Study of Meta-Heuristic-Based Task Scheduling in Cloud Computing","Artificial Intelligence and Sustainable Computing","","","","10.1007/978-981-16-1220-6_12","Ravi KumarJai Bhagwan","2022","http://link.springer.com/chapter/10.1007/978-981-16-1220-6_12","Chapter"
"Computation offloading for object-oriented applications in a UAV-based edge-cloud environment","The Journal of Supercomputing","","","","10.1007/s11227-021-04288-0","Jianshan ZhangMing LiZheyi ChenBing Lin","2022","http://link.springer.com/article/10.1007/s11227-021-04288-0","Article"
"Multi-core Aware Virtual Machine Placement for Cloud Data Centers with Constraint Programming","Intelligent Computing","","","","10.1007/978-3-030-80119-9_26","NagadeviKasmir Raja","2022","http://link.springer.com/chapter/10.1007/978-3-030-80119-9_26","Chapter"
"An integrated TOPSIS–ORESTE-based decision-making framework for new energy investment assessment with cloud model","Computational and Applied Mathematics","","41","1","10.1007/s40314-021-01751-9","Zhengmin LiuXinya WangWenxin WangDi WangPeide Liu","2022","http://link.springer.com/article/10.1007/s40314-021-01751-9","Article"
"Cloud vendor selection for the healthcare industry using a big data-driven decision model with probabilistic linguistic information","Applied Intelligence","","","","10.1007/s10489-021-02913-2","R. KrishankumarR. SivagamiAbhijit SahaPratibha RaniKarthik ArunK. S. Ravichandran","2022","http://link.springer.com/article/10.1007/s10489-021-02913-2","Article"
"Soil Moisture in a Vegetation-Covered Area Using the Improved Water Cloud Model Based on Remote Sensing","Journal of the Indian Society of Remote Sensing","","50","1","10.1007/s12524-021-01450-2","Junjie LeiWunian YangXin Yang","2022","http://link.springer.com/article/10.1007/s12524-021-01450-2","Article"
"Individual flexibility and workplace conflict: cloud-based data collection and fusion of neural networks","Wireless Networks","","","","10.1007/s11276-022-02887-0","Danial FarashaeiAmin HonarbakhshSeyed Mojtaba MovahedifarEghbal Shakeri","2022","http://link.springer.com/article/10.1007/s11276-022-02887-0","Article"
"Empirical Analysis on Parameters for Adoption of Cloud-Based e-learning in Indian Higher Education System: A User’s Perspective","Information and Communication Technology for Competitive Strategies (ICTCS 2020)","","","","10.1007/978-981-16-0739-4_91","Nidhi GuptaNeeraj SharmaSanjay Sood","2022","http://link.springer.com/chapter/10.1007/978-981-16-0739-4_91","Chapter"
"Paradigm of Handling Data Linked to Cloud Database Impacting Cloud Computing: A Case Study Based on Simulation","Proceedings of Data Analytics and Management","","","","10.1007/978-981-16-6285-0_45","Zdzislaw PolkowskiSambit Kumar Mishra","2022","http://link.springer.com/chapter/10.1007/978-981-16-6285-0_45","Chapter"
"Design and Development of Big Data Cloud Platform for Cattle and Sheep IoT Breeding Based on SaaS","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89511-2_128","Xiaoli ZhangYimin Zhang","2022","http://link.springer.com/chapter/10.1007/978-3-030-89511-2_128","Chapter"
"Development of Feedback-Based Trust Evaluation Scheme to Ensure the Quality of Cloud Computing Services","Intelligent Sustainable Systems","","","","10.1007/978-981-16-2422-3_37","Sabout NagarajuC. Swetha Priya","2022","http://link.springer.com/chapter/10.1007/978-981-16-2422-3_37","Chapter"
"Cloud Computing of Large UAV Datasets for 3D Photogrammetric Reconstruction","Proceedings of the Future Technologies Conference (FTC) 2021, Volume 1","","","","10.1007/978-3-030-89906-6_49","Zoubir BarrazFirdaws Bakkali LamhamdiImane SebariAbdelkoudouss Izem","2022","http://link.springer.com/chapter/10.1007/978-3-030-89906-6_49","Chapter"
"Vorschlag zur Verbesserung von Cloud-Sicherheitsstandards","Datenschutz und Datensicherheit - DuD","","46","1","10.1007/s11623-022-1559-x","Prof. Dr. Eberhard von Faber","2022","http://link.springer.com/article/10.1007/s11623-022-1559-x","Article"
"Short-Term Power Load Forecasting Method Based on Cloud Computing and Intelligent Algorithms","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89511-2_67","Linan HuChao YangXianwei MengPeng Pang","2022","http://link.springer.com/chapter/10.1007/978-3-030-89511-2_67","Chapter"
"Cloud Information Systems","Logistics 4.0 and Future of Supply Chains","","","","10.1007/978-981-16-5644-6_8","Evrencan ÖzcanTamer Eren","2022","http://link.springer.com/chapter/10.1007/978-981-16-5644-6_8","Chapter"
"IS Risks Governance for Cloud Computing Service","Digital Transformation Technology","","","","10.1007/978-981-16-2275-5_4","Mohamed GamalIman M. A. HelalSherif A. MazenSherif Elhennawy","2022","http://link.springer.com/chapter/10.1007/978-981-16-2275-5_4","Chapter"
"Data Security in Cloud Computing Using an Improved Attribute-Based Encryption","Data Intelligence and Cognitive Informatics","","","","10.1007/978-981-16-6460-1_19","Ashwini Subodhan ManeMegha SonajePratiksha Tadge","2022","http://link.springer.com/chapter/10.1007/978-981-16-6460-1_19","Chapter"
"Searchable encryption on the cloud: a survey","The Journal of Supercomputing","","","","10.1007/s11227-022-04309-6","Nitish AndolaRaghav GahlotVijay Kumar YadavS. VenkatesanShekhar Verma","2022","http://link.springer.com/article/10.1007/s11227-022-04309-6","Article"
"Cloud Computing in a Distributed Environment Implemented with Networking Technologies","ICT Analysis and Applications","","","","10.1007/978-981-16-5655-2_54","S. Sai Satyanarayana Reddy","2022","http://link.springer.com/chapter/10.1007/978-981-16-5655-2_54","Chapter"
"An Intelligent, Geo-replication, Energy-Efficient BAN Routing Algorithm Under Framework of Machine Learning and Cloud Computing","Data Management, Analytics and Innovation","","","","10.1007/978-981-16-2937-2_4","Annwesha Banerjee MajumderSourav MajumderSomsubhra GuptaDharmpal Singh","2022","http://link.springer.com/chapter/10.1007/978-981-16-2937-2_4","Chapter"
"The optimal privacy strategy of cloud service based on evolutionary game","Cluster Computing","","25","1","10.1007/s10586-020-03164-5","Pan Jun Sun","2022","http://link.springer.com/article/10.1007/s10586-020-03164-5","Article"
"Construction of Practical Courses of Financial Sharing Center Under the Background of Cloud Computing","International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","","","","10.1007/978-981-16-5854-9_76","Yapeng WangGe Guo","2022","http://link.springer.com/chapter/10.1007/978-981-16-5854-9_76","Chapter"
"Flexible identity-based remote data integrity checking for cloud storage with privacy preserving property","Cluster Computing","","25","1","10.1007/s10586-021-03408-y","Yanyan JiBilin ShaoJinyong ChangGenqing Bian","2022","http://link.springer.com/article/10.1007/s10586-021-03408-y","Article"
"Adoption of Cloud-Based E-Government Services: A Bibliometric Analysis and Research Agenda","Proceedings of International Conference on Emerging Technologies and Intelligent Systems","","","","10.1007/978-3-030-85990-9_58","Atheer Al-HaideriAhmad Shukri Mohd NoorIsmail Ahmed Al-Qasem Al-Hadi","2022","http://link.springer.com/chapter/10.1007/978-3-030-85990-9_58","Chapter"
"Detection of Enumeration Attacks in Cloud Environments Using Infrastructure Log Data","Handbook of Big Data Analytics and Forensics","","","","10.1007/978-3-030-74753-4_3","Samira Eisaloo GharghashehTim Steinbach","2022","http://link.springer.com/chapter/10.1007/978-3-030-74753-4_3","Chapter"
"PAGN: perturbation adaption generation network for point cloud adversarial defense","Multimedia Systems","","","","10.1007/s00530-022-00887-w","Qi LiangQiang LiWeizhi NieAn-An Liu","2022","http://link.springer.com/article/10.1007/s00530-022-00887-w","Article"
"Energy-efficient workflow scheduling with budget-deadline constraints for cloud","Computing","","","","10.1007/s00607-021-01030-9","Ahmad Taghinezhad-NiarSaeid PashazadehJavid Taheri","2022","http://link.springer.com/article/10.1007/s00607-021-01030-9","Article"
"An Assured Encryption Strategy for Private Data Protection in Hybrid Cloud","ICT Systems and Sustainability","","","","10.1007/978-981-16-5987-4_28","D. I. George AmalarethinamJ. Madhupriya","2022","http://link.springer.com/chapter/10.1007/978-981-16-5987-4_28","Chapter"
"Data on Cloud Practice Based on Alibaba Cloud IOT Platform","Smart Communications, Intelligent Algorithms and Interactive Methods","","","","10.1007/978-981-16-5164-9_18","Lei Wang","2022","http://link.springer.com/chapter/10.1007/978-981-16-5164-9_18","Chapter"
"Resource Allocation and Power Management in Cloud Servers Using Deep Reinforcement Learning","Sentimental Analysis and Deep Learning","","","","10.1007/978-981-16-5157-1_62","Sushil ShakyaSubarna Shakya","2022","http://link.springer.com/chapter/10.1007/978-981-16-5157-1_62","Chapter"
"A novel ECC-based provably secure and privacy-preserving multi-factor authentication protocol for cloud computing","Computing","","","","10.1007/s00607-021-01041-6","Shivangi ShuklaSankita J. Patel","2022","http://link.springer.com/article/10.1007/s00607-021-01041-6","Article"
"Quasi Oppositional Dragonfly Algorithm for Load Balancing in Cloud Computing Environment","Wireless Personal Communications","","122","3","10.1007/s11277-021-09022-w","T. P. LatchoumiLatha Parthiban","2022","http://link.springer.com/article/10.1007/s11277-021-09022-w","Article"
"A Voxel-Based Fusing Method for Aerial Laser Scanning and Oblique Image Point Cloud Via Noise-and-Occupancy-Aware","Proceedings of the 7th China High Resolution Earth Observation Conference (CHREOC 2020)","","","","10.1007/978-981-16-5735-1_16","Shiming LiQing ZhuHan HuXuming GeChuncheng Zhu","2022","http://link.springer.com/chapter/10.1007/978-981-16-5735-1_16","Chapter"
"Evaluation and Application of Clustering Algorithms in Healthcare Domain Using Cloud Services","Second International Conference on Sustainable Technologies for Computational Intelligence","","","","10.1007/978-981-16-4641-6_21","Ritika BatejaSanjay Kumar DubeyAshutosh Bhatt","2022","http://link.springer.com/chapter/10.1007/978-981-16-4641-6_21","Chapter"
"DDoS Attacks Detection in Cloud Computing Using ANN and Imperialistic Competitive Algorithm","Artificial Intelligence and Sustainable Computing","","","","10.1007/978-981-16-1220-6_22","Gopal Singh KushwahVirender Ranga","2022","http://link.springer.com/chapter/10.1007/978-981-16-1220-6_22","Chapter"
"QMLFD Based RSA Cryptosystem for Enhancing Data Security in Public Cloud Storage System","Wireless Personal Communications","","122","1","10.1007/s11277-021-08924-z","Priyadharshini KaliyamoorthyAroul Canessane Ramalingam","2022","http://link.springer.com/article/10.1007/s11277-021-08924-z","Article"
"Broker-Based Collaborative Auction Method for Resource Scheduling in Cloud Computing","Operationalizing Multi-Cloud Environments","","","","10.1007/978-3-030-74402-1_18","R. Anantha kumarK. Kartheeban","2022","http://link.springer.com/chapter/10.1007/978-3-030-74402-1_18","Chapter"
"Green Cloud Computing-Oriented Algorithmic Approach-Based Virtual Machine Consolidation","ICT with Intelligent Applications","","","","10.1007/978-981-16-4177-0_54","Saumitra VatsalShalini Agarwal","2022","http://link.springer.com/chapter/10.1007/978-981-16-4177-0_54","Chapter"
"Analytical Approach for Security of Sensitive Business Cloud","Deep Learning in Data Analytics","","","","10.1007/978-3-030-75855-4_15","Soobia SaeedN. Z. JhanjhiSyed Mehmood Raza NaqviAzeem Khan","2022","http://link.springer.com/chapter/10.1007/978-3-030-75855-4_15","Chapter"
"Conceptual Design of Cloud-Based Data Pipeline for Smart Factory","Intelligent Manufacturing and Mechatronics","","","","10.1007/978-981-16-8954-3_4","Peng Joo GohZi Yang HoeCheng Yee LowChing Theng KohUbaidullah MohammadKent LeeChee Fai Tan","2022","http://link.springer.com/chapter/10.1007/978-981-16-8954-3_4","Chapter"
"Secure Cloud Storage Using Color Code in DNA Computing","Advances in Networked-Based Information Systems","","","","10.1007/978-3-030-84913-9_10","Saravanan ManikandanIslam M. D. SaikhulHsing-Chung ChenYu-Lin Song","2022","http://link.springer.com/chapter/10.1007/978-3-030-84913-9_10","Chapter"
"Identity-based public data integrity verification scheme in cloud storage system via blockchain","The Journal of Supercomputing","","","","10.1007/s11227-021-04193-6","Yilin YuanJianbiao ZhangWanshan XuZheng Li","2022","http://link.springer.com/article/10.1007/s11227-021-04193-6","Article"
"BioGamal Privacy Preserving Public Auditing for Cloud Computing","Proceedings of International Conference on Data Science and Applications","","","","10.1007/978-981-16-5348-3_10","Utkarsh PandeyBhavana VermaChetan Agarwal","2022","http://link.springer.com/chapter/10.1007/978-981-16-5348-3_10","Chapter"
"The Comparative Study of Algorithms in Building the Green Mobile Cloud Computing Environment","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-89899-1_5","Nicholas DominicJonathan Sebastian PrayogaDaniel KumalaNico SuranthaBenfano Soewito","2022","http://link.springer.com/chapter/10.1007/978-3-030-89899-1_5","Chapter"
"Hybridization of Harmony and Cuckoo Search for Managing the Task Scheduling in Cloud Environment","Proceedings of Data Analytics and Management","","","","10.1007/978-981-16-6289-8_61","Krishan TuliAmanpreet Kaur","2022","http://link.springer.com/chapter/10.1007/978-981-16-6289-8_61","Chapter"
"Cloud Hadoop for Enterprise Collaboration System","Handbook of Smart Materials, Technologies, and Devices","","","","10.1007/978-3-030-58675-1_22-1","Hsiao Kang LinTzu-Jou Liao","2022","http://link.springer.com/referenceworkentry/10.1007/978-3-030-58675-1_22-1","ReferenceWorkEntry"
"Cloud Data Storage Security: The Challenges and a Countermeasure","Soft Computing: Theories and Applications","","","","10.1007/978-981-16-1740-9_10","Kamlesh Chandra PurohitMahesh ManchandaAnuj Singh","2022","http://link.springer.com/chapter/10.1007/978-981-16-1740-9_10","Chapter"
"Energy Minimization in a Sustainably Developed Environment Using Cloud Computing","Smart Technologies for Energy and Environmental Sustainability","","","","10.1007/978-3-030-80702-3_3","Sanna Mehraj KakParul AgarwalM. Afshar Alam","2022","http://link.springer.com/chapter/10.1007/978-3-030-80702-3_3","Chapter"
"An Improvement to FRAGMENT: A Web Application for Database Fragmentation, Allocation, and Replication Over a Cloud Environment","Proceedings of Sixth International Congress on Information and Communication Technology","","","","10.1007/978-981-16-1781-2_60","Felipe Castro-MedinaLisbeth Rodríguez-MazahuaAsdrúbal López-ChauGiner Alor-HernándezUlises Juárez-MartínezCuauhtémoc Sánchez-Ramírez","2022","http://link.springer.com/chapter/10.1007/978-981-16-1781-2_60","Chapter"
"Secured Student Portal Using Cloud","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_35","Sunanda NalajalaGopalam Nagasri ThanviDamarla Kanthi KiranBhimireddy PranithaTummeti RachanaN. Laxmi","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_35","Chapter"
"Energy Aware Load Balancing Algorithm for Upgraded Effectiveness in Green Cloud Computing","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_22","V. MalathiV. Kavitha","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_22","Chapter"
"Quantifying Cloud Data Analytic Platform Scalability with Extended TPC-DS Benchmark","Performance Evaluation and Benchmarking","","","","10.1007/978-3-030-94437-7_9","Guoheng ChenTimothy JohnsonMiso Cilimdzic","2022","http://link.springer.com/chapter/10.1007/978-3-030-94437-7_9","Chapter"
"A hybrid approach towards reduced checkpointing overhead in cloud-based applications","Peer-to-Peer Networking and Applications","","15","1","10.1007/s12083-021-01230-2","Bharati SinhaAwadhesh Kumar SinghPoonam Saini","2022","http://link.springer.com/article/10.1007/s12083-021-01230-2","Article"
"Practical verifiable multi-keyword attribute-based searchable signcryption in cloud storage","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-022-03715-1","Uma Sankararao VarriSyam Kumar PasupuletiK. V Kadambari","2022","http://link.springer.com/article/10.1007/s12652-022-03715-1","Article"
"A Fuzzy Logic-Based Method for Replica Placement in the Peer to Peer Cloud Using an Optimization Algorithm","Wireless Personal Communications","","122","2","10.1007/s11277-021-08936-9","Behnaz MohammadiNima Jafari Navimipour","2022","http://link.springer.com/article/10.1007/s11277-021-08936-9","Article"
"Novel Heuristic Scheme to Enforce Safety and Confidentiality Using Feature-Based Encryption in Multi-cloud Environment (MCE)","Information and Knowledge in Internet of Things","","","","10.1007/978-3-030-75123-4_20","N. ThillaiarasuS. Chenthur PandianNaveenbalaji Gowthaman","2022","http://link.springer.com/chapter/10.1007/978-3-030-75123-4_20","Chapter"
"Elite learning Harris hawks optimizer for multi-objective task scheduling in cloud computing","The Journal of Supercomputing","","78","2","10.1007/s11227-021-03977-0","Dina A. AmerGamal AttiyaIbrahim ZeidanAida A. Nasr","2022","http://link.springer.com/article/10.1007/s11227-021-03977-0","Article"
"Remote Fraud and Leakage Detection System Based on LPWAN System for Flow Notification and Advanced Visualization in the Cloud","Intelligent Computing & Optimization","","","","10.1007/978-3-030-93247-3_36","Dario ProtulipacGoran DjambicLeo Mršić","2022","http://link.springer.com/chapter/10.1007/978-3-030-93247-3_36","Chapter"
"A path planning algorithm for mobile robot based on edge-cloud collaborative computing","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01545-6","Taizhi LvJun ZhangJuan ZhangYong Chen","2022","http://link.springer.com/article/10.1007/s13198-021-01545-6","Article"
"Minimizing Energy Through Task Allocation Using Rao-2 Algorithm in Fog Assisted Cloud Environment","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_1","Lalbihari BarikSudhansu Shekhar PatraShalini KumariAnmol PandaRabindra Kumar Barik","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_1","Chapter"
"Blockchain and Cloud Technology: Leading the ICT Innovations","ICT Systems and Sustainability","","","","10.1007/978-981-16-5987-4_41","ShilpaTarandeep Kaur","2022","http://link.springer.com/chapter/10.1007/978-981-16-5987-4_41","Chapter"
"Expressible access control scheme for data sharing and collaboration in cloud-centric Internet of medical Things system","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03572-4","Oladayo Olufemi OlakanmiKehinde Oluwasesan Odeyemi","2022","http://link.springer.com/article/10.1007/s12652-021-03572-4","Article"
"Analysis of Cloud-Based Intrusion Detection System","Information and Communication Technology for Competitive Strategies (ICTCS 2020)","","","","10.1007/978-981-16-0739-4_104","S. Sobin SoniyaS. Maria Celestin Vigila","2022","http://link.springer.com/chapter/10.1007/978-981-16-0739-4_104","Chapter"
"Design and Development of an Algorithm to Secure Big Data on Cloud Computing","ICT with Intelligent Applications","","","","10.1007/978-981-16-4177-0_13","Ankur N. ShahJay A. Dave","2022","http://link.springer.com/chapter/10.1007/978-981-16-4177-0_13","Chapter"
"Enabling Identity-Based Data Security with Cloud","Computer Networks and Inventive Communication Technologies","","","","10.1007/978-981-16-3728-5_39","Arya SundaresanMeghna VinodSreelekshmi M. NairV. R. Rajalakshmi","2022","http://link.springer.com/chapter/10.1007/978-981-16-3728-5_39","Chapter"
"Bidirectional Turbulent Fluxes of Fog at a Subtropical Montane Cloud Forest Covering a Wide Size Range of Droplets","Boundary-Layer Meteorology","","182","2","10.1007/s10546-021-00654-w","Maiken BaumbergerBettina BreuerYen-Jen LaiDmitrii GabyshevOtto Klemm","2022","http://link.springer.com/article/10.1007/s10546-021-00654-w","Article"
"Combined use of coral reefs optimization and multi-agent deep Q-network for energy-aware resource provisioning in cloud data centers using DVFS technique","Cluster Computing","","25","1","10.1007/s10586-021-03368-3","Ali AsghariMohammad Karim Sohrabi","2022","http://link.springer.com/article/10.1007/s10586-021-03368-3","Article"
"Partial offloading with stable equilibrium in fog-cloud environments using replicator dynamics of evolutionary game theory","Cluster Computing","","","","10.1007/s10586-022-03542-1","Mohammad Hassan KhoobkarMehdi Dehghan Takht FooladiMohammad Hossein RezvaniMohammad Mehdi Gilanian Sadeghi","2022","http://link.springer.com/article/10.1007/s10586-022-03542-1","Article"
"Systematic Survey on Cryptographic Methods Used for Key Management in Cloud Computing","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-16-2597-8_38","Ramakrishna OrugantiPrathamesh Churi","2022","http://link.springer.com/chapter/10.1007/978-981-16-2597-8_38","Chapter"
"HATMOG: an enhanced hybrid task assignment algorithm based on AHP-TOPSIS and multi-objective genetic in cloud computing","Computing","","","","10.1007/s00607-021-01049-y","Sahar Samsam ShariatBehrang Barekatain","2022","http://link.springer.com/article/10.1007/s00607-021-01049-y","Article"
